"gauge_code","nome","estado","lat","long","time_step","network","n_years_zip"
"17420000","Aripuanã","MT",-7.6147,-57.9503,15,"Telemetria",2
"17680000","Itaituba","PA",-5.4556,-55.87,15,"Telemetria",1
"17730000","Itaituba","PA",-4.2756,-55.9822,15,"Telemetria",1
"17900000","Santarém","PA",-2.4136,-54.7378,15,"Telemetria",2
"18115000","Santarém","PA",-3.4764,-54.4614,60,"Telemetria",2
"18119000","Santarém","PA",-2.8094,-54.2994,60,"Telemetria",3
"18409000","Paranatinga","MT",-14.6111,-53.9986,15,"Telemetria",4
"18409350","Paranatinga","MT",-14.5744,-53.6967,60,"Telemetria",2
"18409650","Campinápolis","MT",-13.8475,-53.2597,60,"Telemetria",2
"18415000","Canarana","MT",-13.5692,-53.0761,15,"Telemetria",2
"18420000","Paranatinga","MT",-13.1408,-54.4453,15,"Telemetria",1
"18421000","Feliz Natal","MT",-12.3692,-54.1383,15,"Telemetria",2
"18422000","Marcelândia","MT",-11.1272,-54.4767,15,"Telemetria",4
"18422600","Nova Ubiratã","MT",-12.7847,-54.6806,60,"Telemetria",1
"18425200","Santa Carmem","MT",-11.9283,-54.9983,15,"Telemetria",2
"18428000","Querência","MT",-12.6219,-52.0589,15,"Telemetria",2
"18435000","São José do Xingu","MT",-10.5547,-52.1833,15,"Telemetria",3
"18460000","São Félix do Xingú","PA",-6.7358,-51.9953,15,"Telemetria",1
"18480000","Cumaru do Norte","PA",-8.3269,-51.4603,15,"Telemetria",2
"18500000","São Félix do Xingú","PA",-6.7453,-51.7736,15,"Telemetria",1
"18590000","Altamira","PA",-6.1872,-54.0836,15,"Telemetria",1
"18600000","Altamira","PA",-5.6967,-54.2456,15,"Telemetria",2
"18620900","Altamira","PA",-8.9072,-54.9558,60,"Telemetria",1
"18622000","Altamira","PA",-8.7303,-54.9636,60,"Telemetria",1
"18630000","Altamira","PA",-8.75,-55.0325,60,"Telemetria",1
"18880000","Anapu","PA",-3.7314,-51.5675,15,"Telemetria",3
"18936000","Vitória do Xingu","PA",-2.8819,-52.0114,15,"Telemetria",3
"18938001","Senador José Porfirio","PA",-2.6219,-51.9544,15,"Telemetria",1
"18950003","Porto de Moz","PA",-1.7531,-52.24,15,"Telemetria",3
"19095000","Monte Dourado","PA",-0.5497,-52.6742,30,"Telemetria",1
"19110000","Laranjal do Jarí","AP",-0.5572,-52.5794,30,"Telemetria",2
"19150900","Laranjal do Jarí","AP",-0.6514,-52.5075,30,"Telemetria",3
"19151500","Monte Dourado","PA",-0.6622,-52.5161,30,"Telemetria",1
"19152500","Laranjal do Jarí","AP",-0.8569,-52.525,15,"Telemetria",2
"19500000","Macapá","AP",0.0219,-51.0503,15,"Telemetria",1
"19985000","Pacajá","PA",-3.8511,-50.6397,15,"Telemetria",5
"20001200","Brasília","GO",-15.5008,-47.8542,15,"Telemetria",1
"20050050","Niquelândia","GO",-14.9794,-48.6669,60,"Telemetria",3
"20090010","Barro Alto","GO",-14.8336,-48.7497,60,"Telemetria",3
"20100000","Jaraguá","GO",-15.7242,-49.3219,15,"Telemetria",1
"20200000","Uruana","GO",-15.4961,-49.6908,15,"Telemetria",5
"20250000","Rialma","GO",-15.2753,-49.5519,60,"Telemetria",3
"20489100","Hidrolina","GO",-14.7967,-49.1725,60,"Telemetria",1
"20699000","Niquelândia","GO",-14.5683,-48.1589,60,"Telemetria",2
"20920080","Minaçu","GO",-13.8286,-48.3067,60,"Telemetria",1
"210020401A","Alcântara","MA",-2.404,-44.413999999999994,10,"CEMADEN",1
"210043601A","Alto Alegre do Maranhão","MA",-4.20157,-44.45349,10,"CEMADEN",3
"210047701A","Alto Alegre do Pindaré","MA",-3.6673199999999997,-45.84769,10,"CEMADEN",2
"210050102A","Alto Parnaíba","MA",-9.107706,-45.931828,10,"CEMADEN",4
"210083201A","Apicum-açu","MA",-1.53985,-45.07942,10,"CEMADEN",7
"210090701A","Araioses","MA",-2.89129,-41.90393,10,"CEMADEN",6
"210095601A","Arame","MA",-4.88694,-46.009640000000005,10,"CEMADEN",3
"210100401A","Arari","MA",-3.45135,-44.77961,10,"CEMADEN",1
"210120202A","Bacabal","MA",-4.242242,-44.814174,10,"CEMADEN",2
"210130101A","Bacuri","MA",-1.72816,-45.14203,10,"CEMADEN",7
"210140001A","Balsas","MA",-7.53341,-46.04021,10,"CEMADEN",5
"210177201A","Bela Vista do Maranhão","MA",-3.742019,-45.25045,10,"CEMADEN",7
"210180601A","Benedito Leite","MA",-7.22492,-44.55811,10,"CEMADEN",5
"210197001A","Boa Vista do Gurupi","MA",-1.7890599999999999,-46.30883,10,"CEMADEN",1
"210220001A","Buriti","MA",-3.94254,-42.92467,10,"CEMADEN",7
"210232501A","Buriticupu","MA",-4.31779,-46.45999,10,"CEMADEN",8
"210250701A","Cajari","MA",-3.32104,-45.01025,10,"CEMADEN",1
"210270501A","Cantanhede","MA",-3.63431,-44.37722,10,"CEMADEN",2
"21030000","Minaçu","GO",-13.5483,-48.23,15,"Telemetria",1
"210300001A","Caxias","MA",-4.83435,-43.33886,10,"CEMADEN",7
"210300002A","Caxias","MA",-4.85817,-43.37018,10,"CEMADEN",4
"210300003A","Caxias","MA",-4.88365,-43.35513,10,"CEMADEN",6
"210315801A","Centro do Guilherme","MA",-2.4489400000000003,-46.04064,10,"CEMADEN",4
"210320801A","Chapadinha","MA",-3.72102,-43.36439,10,"CEMADEN",3
"210320802A","Chapadinha","MA",-3.740662,-43.354885,10,"CEMADEN",3
"210330701A","Codó","MA",-4.47495,-43.90394,10,"CEMADEN",5
"210330702A","Codó","MA",-4.45003,-43.86909,10,"CEMADEN",5
"210340601A","Coelho Neto","MA",-4.25688,-43.027,10,"CEMADEN",5
"210340602A","Coelho Neto","MA",-4.251,-43.013,10,"CEMADEN",4
"210350501A","Colinas","MA",-6.03192,-44.24784,10,"CEMADEN",9
"210355401A","Conceição do Lago-açu","MA",-3.8467,-44.89139,10,"CEMADEN",2
"210360401A","Coroatá","MA",-4.13594,-44.1114,10,"CEMADEN",6
"210390101A","Duque Bacelar","MA",-4.155469999999999,-42.94415,10,"CEMADEN",3
"21040000","Cavalcante","GO",-13.5539,-47.9908,15,"Telemetria",1
"210400801A","Esperantinópolis","MA",-4.875724,-44.88177,10,"CEMADEN",2
"210410701A","Fortaleza dos Nogueiras","MA",-6.96459,-46.1814,10,"CEMADEN",4
"210420601A","Fortuna","MA",-5.73646,-44.16077,10,"CEMADEN",3
"210480001A","Grajaú","MA",-5.81676,-46.14309,10,"CEMADEN",2
"210480002A","Grajaú","MA",-5.80975,-46.12208,10,"CEMADEN",1
"21050200","Minaçu","GO",-13.23,-48.1928,15,"Telemetria",1
"210510401A","Icatu","MA",-2.7751,-44.06541,10,"CEMADEN",6
"210515301A","Igarapãò do Meio","MA",-3.63686,-45.18226,10,"CEMADEN",4
"210530201A","Imperatriz","MA",-5.54839,-47.47602,10,"CEMADEN",6
"210530202A","Imperatriz","MA",-5.49248,-47.46031,10,"CEMADEN",2
"210530203A","Imperatriz","MA",-5.53024,-47.48498,10,"CEMADEN",4
"210530204A","Imperatriz","MA",-5.53254,-47.45691,10,"CEMADEN",2
"210540101A","Itapecuru Mirim","MA",-3.39619,-44.35254,10,"CEMADEN",3
"210545001A","Jatobá","MA",-5.81861,-44.2302,10,"CEMADEN",7
"210570801A","Lago da Pedra","MA",-4.5746,-45.13088,10,"CEMADEN",5
"210580701A","Lago do Junco","MA",-4.61059,-45.0546,10,"CEMADEN",6
"210590601A","Lago Verde","MA",-4.04169,-44.93504,10,"CEMADEN",2
"210594801A","Lago dos Rodrigues","MA",-4.61398,-44.9822,10,"CEMADEN",5
"210596302A","Lagoa Grande do Maranhão","MA",-4.99369,-45.381276,10,"CEMADEN",2
"210630001A","Magalhães de Almeida","MA",-3.39947,-42.20469,10,"CEMADEN",3
"210635902A","Marajá do Sena","MA",-4.621614,-45.455797,10,"CEMADEN",2
"210660701A","Matões","MA",-5.52,-43.20131,10,"CEMADEN",6
"210663101A","Matões do Norte","MA",-3.63165,-44.551790000000004,10,"CEMADEN",1
"210670601A","Mirador","MA",-6.363017,-44.361566,10,"CEMADEN",1
"210675501A","Miranda do Norte","MA",-3.56219,-44.58606,10,"CEMADEN",5
"210680501A","Mirinzal","MA",-2.06688,-44.78363,10,"CEMADEN",5
"210690401A","Monção","MA",-3.49137,-45.25196,10,"CEMADEN",4
"210720901A","Nina Rodrigues","MA",-3.46515,-43.90837,10,"CEMADEN",2
"210745601A","Olinda Nova do Maranhão","MA",-3.002,-44.98774,10,"CEMADEN",4
"210750601A","Paço do Lumiar","MA",-2.5319599999999998,-44.108090000000004,10,"CEMADEN",1
"210760501A","Palmeirândia","MA",-2.64576,-44.89871,10,"CEMADEN",4
"210780301A","Parnarama","MA",-5.6821,-43.09098,10,"CEMADEN",6
"21080000","Paranã","TO",-12.8086,-48.2386,60,"Telemetria",1
"210820701A","Pedreiras","MA",-4.57009,-44.604890000000005,10,"CEMADEN",2
"210830601A","Penalva","MA",-3.28838,-45.174640000000004,10,"CEMADEN",2
"210845401A","Peritoró","MA",-4.37822,-44.33934,10,"CEMADEN",6
"210850401A","Pindaré-mirim","MA",-3.605747,-45.342028,10,"CEMADEN",3
"210870201A","Pio Xii","MA",-3.8888599999999998,-45.1708,10,"CEMADEN",1
"210880101A","Pirapemas","MA",-3.70771,-44.22293,10,"CEMADEN",3
"210890001A","Poção de Pedras","MA",-4.75293,-44.94482,10,"CEMADEN",3
"210910601A","Presidente Dutra","MA",-5.30554,-44.48522,10,"CEMADEN",5
"210930401A","Presidente Vargas","MA",-3.4080739999999996,-44.028929,10,"CEMADEN",4
"210945201A","Raposa","MA",-2.44462,-44.13002,10,"CEMADEN",1
"210960101A","Rosário","MA",-2.9371400000000003,-44.24542,10,"CEMADEN",3
"210975901A","Santa Filomena do Maranhão","MA",-5.495276,-44.555752,10,"CEMADEN",5
"210980901A","Santa Helena","MA",-2.2427599999999996,-45.30798,10,"CEMADEN",4
"211000501A","Santa Luzia","MA",-3.97056,-45.65675,10,"CEMADEN",4
"211010401A","Santa Quitãòria do Maranhão","MA",-3.50144,-42.5629,10,"CEMADEN",4
"211027802A","Santo Amaro do Maranhão","MA",-2.497855,-43.253282,10,"CEMADEN",1
"211060901A","São Bernardo","MA",-3.36197,-42.42103,10,"CEMADEN",2
"211080701A","São Félix de Balsas","MA",-7.083583,-44.811685,10,"CEMADEN",7
"211130002A","São Luís","MA",-2.52098,-44.24708,10,"CEMADEN",3
"211130003A","São Luís","MA",-2.56128,-44.25571,10,"CEMADEN",3
"211130004A","São Luís","MA",-2.56503,-44.31181,10,"CEMADEN",4
"211130005A","São Luís","MA",-2.59289,-44.19027,10,"CEMADEN",5
"211130006A","São Luís","MA",-2.53849,-44.27258,10,"CEMADEN",7
"211130007A","São Luís","MA",-2.49873,-44.28156,10,"CEMADEN",4
"211130008A","São Luís","MA",-2.55193,-44.22401,10,"CEMADEN",8
"211130009A","São Luís","MA",-2.59811,-44.23692,10,"CEMADEN",4
"211130010A","São Luís","MA",-2.71773,-44.31898,10,"CEMADEN",7
"211140901A","São Luís Gonzaga do Maranhão","MA",-4.37407,-44.66434,10,"CEMADEN",2
"211150801A","São Mateus do Maranhão","MA",-4.05466,-44.47239,10,"CEMADEN",2
"211153202A","São Pedro da Água Branca","MA",-5.086944,-48.423256,10,"CEMADEN",4
"211172201A","Satubinha","MA",-4.0404,-45.23619,10,"CEMADEN",4
"211210001A","Timbiras","MA",-4.25536,-43.93945,10,"CEMADEN",8
"211220901A","Timon","MA",-5.11207,-42.85308,10,"CEMADEN",6
"211223301A","Trizidela do Vale","MA",-4.5694,-44.627790000000005,10,"CEMADEN",2
"211227401A","Tufilândia","MA",-3.67095,-46.63328,10,"CEMADEN",5
"211245601A","Turilândia","MA",-2.2237400000000003,-45.3088,10,"CEMADEN",4
"211270401A","Vargem Grande","MA",-3.54754,-43.92218,10,"CEMADEN",7
"211280301A","Viana","MA",-3.20881,-45.00337,10,"CEMADEN",3
"211290201A","Vitória do Mearim","MA",-3.46153,-44.87424,10,"CEMADEN",2
"21160100","Paranã","TO",-13.0847,-48.0981,15,"Telemetria",1
"21210000","Formosa","GO",-15.3222,-47.3817,15,"Telemetria",3
"21220000","Flores de Goiás","GO",-14.4508,-47.0472,15,"Telemetria",7
"21250000","Sítio D''abadia","GO",-14.7858,-46.2472,30,"Telemetria",1
"21268000","Sítio D''abadia","GO",-14.695,-46.2867,30,"Telemetria",1
"21272000","Sítio D''abadia","GO",-14.6825,-46.2992,30,"Telemetria",1
"21273100","Ponte Alta do Bom Jesus","TO",-11.9244,-46.255,60,"Telemetria",1
"21500000","Nova Roma","GO",-13.7625,-46.8375,15,"Telemetria",4
"21539000","São Domingos","GO",-13.3736,-46.3842,30,"Telemetria",5
"21550100","São Domingos","GO",-13.4058,-46.3425,30,"Telemetria",1
"21551100","São Domingos","GO",-13.4172,-46.3875,30,"Telemetria",5
"21600000","Monte Alegre de Goiás","GO",-13.425,-47.1383,60,"Telemetria",2
"21660000","Paranã","TO",-12.6906,-47.7828,60,"Telemetria",1
"21770080","Taguatinga","TO",-12.4686,-46.4433,60,"Telemetria",2
"21780180","Dianópolis","TO",-11.6764,-46.6642,60,"Telemetria",2
"21780270","Dianópolis","TO",-11.7358,-46.7519,60,"Telemetria",1
"21820000","Dianópolis","TO",-11.8161,-46.7875,60,"Telemetria",1
"21830000","Dianópolis","TO",-11.8906,-46.7681,60,"Telemetria",2
"21860000","Paranã","TO",-12.6131,-47.7597,60,"Telemetria",2
"220030101A","Alto Longá","PI",-5.25264,-42.21046,10,"CEMADEN",4
"220110101C","Avelino Lopes","PI",-10.13014,-43.94761,10,"CEMADEN",1
"220120001A","Barras","PI",-4.247,-42.294,10,"CEMADEN",3
"220150701A","Batalha","PI",-4.02391,-42.07596,10,"CEMADEN",7
"220173901C","Betânia do Piauí","PI",-8.13147,-40.789629,10,"CEMADEN",1
"220194501A","Boqueirão do Piauí","PI",-4.48696,-42.11949,10,"CEMADEN",7
"220200001A","Buriti dos Lopes","PI",-3.16735,-41.86237,10,"CEMADEN",5
"220208301A","Cajueiro da Praia","PI",-2.93035,-41.34261,10,"CEMADEN",3
"220220801A","Campo Maior","PI",-4.8260000000000005,-42.166000000000004,10,"CEMADEN",2
"220260401A","Castelo do Piauí","PI",-5.32036,-41.5517,10,"CEMADEN",1
"220265301A","Caxingó","PI",-3.42282,-41.89152,10,"CEMADEN",5
"220270301A","Cocal","PI",-3.47013,-41.55695,10,"CEMADEN",4
"220370101A","Esperantina","PI",-3.898303,-42.234024,10,"CEMADEN",1
"220390901A","Floriano","PI",-6.774322,-43.021261,10,"CEMADEN",6
"220390902A","Floriano","PI",-6.78248,-43.00984,10,"CEMADEN",3
"22042315","São Salvador do Tocantins","TO",-12.785,-48.2403,60,"Telemetria",1
"220465901A","Ilha Grande","PI",-2.852383,-41.817903,10,"CEMADEN",2
"220520101U","Jaicós","PI",-7.360694,-41.150373,10,"CEMADEN",2
"220580501A","Luzilândia","PI",-3.459177,-42.371418,10,"CEMADEN",6
"220610001A","Matias Olímpio","PI",-3.715314,-42.55405,10,"CEMADEN",3
"220620901A","Miguel Alves","PI",-4.16927,-42.89441,10,"CEMADEN",5
"220750402A","Palmeirais","PI",-5.977574,-43.060731,10,"CEMADEN",5
"220770201A","Parnaíba","PI",-2.9046,-41.78113,10,"CEMADEN",6
"220770202A","Parnaíba","PI",-2.91737,-41.73768,10,"CEMADEN",4
"220770203A","Parnaíba","PI",-2.89786,-41.77271,10,"CEMADEN",5
"220830401A","Piracuruca","PI",-3.925851,-41.708022,10,"CEMADEN",4
"220915301A","Santa Cruz dos Milagres","PI",-5.79966,-41.95542,10,"CEMADEN",6
"22100000","Peixe","TO",-12.3922,-48.7117,15,"Telemetria",1
"221000301C","São João do Piauí","PI",-8.305957,-42.34601,10,"CEMADEN",1
"221005201A","São Josãò do Divino","PI",-3.80998,-41.82273,10,"CEMADEN",5
"221030001C","São Julião","PI",-7.084026,-40.836006,10,"CEMADEN",1
"221035901C","São Lourenço do Piauí","PI",-9.162235,-42.5513,10,"CEMADEN",1
"221100101A","Teresina","PI",-5.04607,-42.74604,10,"CEMADEN",5
"221100102A","Teresina","PI",-4.98273,-42.815940000000005,10,"CEMADEN",2
"221100103A","Teresina","PI",-5.10189,-42.74268,10,"CEMADEN",4
"221100104A","Teresina","PI",-5.08766,-42.79912,10,"CEMADEN",4
"221110001A","União","PI",-4.59234,-42.85881,10,"CEMADEN",6
"221120901A","Uruçuí","PI",-7.240904,-44.553349,10,"CEMADEN",7
"221170401C","Wall Ferraz","PI",-7.233510000000001,-41.88435,10,"CEMADEN",1
"22151000","Peixe","TO",-11.9817,-48.6569,15,"Telemetria",2
"22160000","Gurupi","TO",-11.8517,-48.8458,15,"Telemetria",1
"22220000","Chapada da Natividade","TO",-11.7586,-47.8367,15,"Telemetria",1
"22225080","Natividade","TO",-11.3694,-47.5758,60,"Telemetria",1
"22300000","Ipueiras","TO",-11.1519,-48.5158,15,"Telemetria",2
"22320000","Porto Nacional","TO",-10.895,-48.3483,15,"Telemetria",1
"22360000","Porto Nacional","TO",-10.3483,-48.6369,15,"Telemetria",1
"22490100","Lajeado","TO",-9.8519,-48.2836,60,"Telemetria",2
"22490300","Lajeado","TO",-9.8319,-48.2925,60,"Telemetria",1
"22511000","Miranorte","TO",-9.5292,-48.6069,15,"Telemetria",3
"22680000","Novo Acordo","TO",-9.9953,-47.4725,15,"Telemetria",2
"22735000","Pindorama do Tocantins","TO",-11.0169,-47.4839,60,"Telemetria",1
"22735050","Monte do Carmo","TO",-10.8353,-47.7675,60,"Telemetria",1
"22738000","Aparecida do Rio Negro","TO",-10.0017,-47.8272,15,"Telemetria",1
"22900000","Pedro Afonso","TO",-9.3069,-47.9292,15,"Telemetria",1
"22910000","Pedro Afonso","TO",-9.3086,-47.9314,15,"Telemetria",1
"230020001A","Acaraú","CE",-2.878129,-40.123119,10,"CEMADEN",5
"230020002A","Acaraú","CE",-2.88,-40.11,10,"CEMADEN",3
"230070501C","Alto Santo","CE",-5.505944,-38.263472,10,"CEMADEN",1
"230075401A","Amontada","CE",-3.37,-39.881,10,"CEMADEN",2
"230075401H","Amontada","CE",-3.36553,-39.8339,10,"CEMADEN",2
"230075402A","Amontada","CE",-3.364,-39.828,10,"CEMADEN",4
"230075403A","Amontada","CE",-3.282,-39.904,10,"CEMADEN",7
"230140601C","Aratuba","CE",-4.39513,-39.04864,10,"CEMADEN",1
"230170301A","Aurora","CE",-6.943,-38.956,10,"CEMADEN",1
"230170301U","Aurora","CE",-6.949951,-38.973072,10,"CEMADEN",1
"230210701A","Baturitãò","CE",-4.329238,-38.882527,10,"CEMADEN",7
"230230501A","Bela Cruz","CE",-3.059,-40.174,10,"CEMADEN",4
"230240401A","Boa Viagem","CE",-5.138,-39.72,10,"CEMADEN",5
"230280001A","Canindãò","CE",-4.367558,-39.311276,10,"CEMADEN",2
"230280002A","Canindé","CE",-4.34637,-39.30008,10,"CEMADEN",5
"230300601A","Caridade","CE",-4.09934,-39.04575,10,"CEMADEN",2
"230370901A","Caucaia","CE",-3.741,-38.62,10,"CEMADEN",4
"230370902A","Caucaia","CE",-3.74,-38.639,10,"CEMADEN",3
"230370903A","Caucaia","CE",-3.759,-38.661,10,"CEMADEN",4
"230370903H","Caucaia","CE",-3.7411,-38.6314,10,"CEMADEN",2
"230370905A","Caucaia","CE",-3.696,-38.594,10,"CEMADEN",2
"230370906A","Caucaia","CE",-3.749,-38.603,10,"CEMADEN",4
"230390701A","Chaval","CE",-3.035505,-41.238371,10,"CEMADEN",8
"230400401A","Coreaú","CE",-3.550159,-40.657412,10,"CEMADEN",4
"230410301A","Crateús","CE",-5.188178,-40.67247,10,"CEMADEN",6
"230410301C","Crateús","CE",-5.456527,-40.725805,10,"CEMADEN",1
"230410302A","Crateús","CE",-5.169223,-40.666298,10,"CEMADEN",3
"230420201A","Crato","CE",-7.269,-39.458,10,"CEMADEN",1
"230420204H","Crato","CE",-7.238,-39.4167,10,"CEMADEN",3
"230435001A","Forquilha","CE",-3.801,-40.269,10,"CEMADEN",1
"230435001C","Forquilha","CE",-3.814638,-40.155638,10,"CEMADEN",1
"230440001A","Fortaleza","CE",-3.774444,-38.462167,10,"CEMADEN",3
"230440003A","Fortaleza","CE",-3.789,-38.601,10,"CEMADEN",1
"230440004A","Fortaleza","CE",-3.728,-38.565,10,"CEMADEN",5
"230440005A","Fortaleza","CE",-3.774,-38.587,10,"CEMADEN",5
"230440005H","Fortaleza","CE",-3.8382,-38.5329,10,"CEMADEN",1
"230440006A","Fortaleza","CE",-3.726,-38.598,10,"CEMADEN",1
"230440007A","Fortaleza","CE",-3.781,-38.555,10,"CEMADEN",1
"230440008A","Fortaleza","CE",-3.819,-38.533,10,"CEMADEN",1
"230440009A","Fortaleza","CE",-3.753,-38.567,10,"CEMADEN",4
"230440010A","Fortaleza","CE",-3.786,-38.521,10,"CEMADEN",2
"230440011A","Fortaleza","CE",-3.736,-38.589,10,"CEMADEN",4
"230440012A","Fortaleza","CE",-3.731,-38.467,10,"CEMADEN",1
"230440014A","Fortaleza","CE",-3.79,-38.581,10,"CEMADEN",2
"230440015A","Fortaleza","CE",-3.720669,-38.547938,10,"CEMADEN",3
"230440016A","Fortaleza","CE",-3.772921,-38.562032,10,"CEMADEN",6
"230470701A","Granja","CE",-3.043083,-40.685596,10,"CEMADEN",6
"230470702A","Granja","CE",-3.124484,-40.831299,10,"CEMADEN",5
"230490506H","Groaíras","CE",-3.9091,-40.3797,10,"CEMADEN",1
"230500101C","Guaraciaba do Norte","CE",-4.158861,-40.721861,10,"CEMADEN",1
"230540701A","Icó","CE",-6.40441,-38.86382,10,"CEMADEN",4
"230540702A","Icó","CE",-6.4,-38.859,10,"CEMADEN",8
"230550601A","Iguatu","CE",-6.358669,-39.286948,10,"CEMADEN",3
"230550602A","Iguatu","CE",-6.43718,-39.32062,10,"CEMADEN",4
"230610801A","Irauçuba","CE",-3.745,-39.784,10,"CEMADEN",2
"230620701A","Itaiçaba","CE",-4.67725,-37.82539,10,"CEMADEN",3
"230630601C","Itapagãò","CE",-3.729305,-39.670305,10,"CEMADEN",1
"230700701A","Jaguaruana","CE",-4.837,-37.785,10,"CEMADEN",1
"230700702A","Jaguaruana","CE",-4.788,-37.748,10,"CEMADEN",2
"230700703A","Jaguaruana","CE",-4.851,-37.804,10,"CEMADEN",2
"230700704A","Jaguaruana","CE",-4.838,-37.786,10,"CEMADEN",6
"230700705A","Jaguaruana","CE",-4.819,-37.757,10,"CEMADEN",4
"230700706A","Jaguaruana","CE",-4.828,-37.78,10,"CEMADEN",2
"230720501C","Jati","CE",-7.69165,-38.9936,10,"CEMADEN",1
"230730401A","Juazeiro do Norte","CE",-7.225,-39.319,10,"CEMADEN",6
"230750201A","Lavras da Mangabeira","CE",-6.75813,-38.95836,10,"CEMADEN",4
"230750207H","Lavras da Mangabeira","CE",-6.7538,-38.9604,10,"CEMADEN",1
"230760101A","Limoeiro do Norte","CE",-5.151,-38.1,10,"CEMADEN",4
"230763501A","Madalena","CE",-4.850489,-39.572177,10,"CEMADEN",4
"230765001A","Maracanaú","CE",-3.937944,-38.643915,10,"CEMADEN",5
"230765002A","Maracanaú","CE",-3.858333,-38.585277,10,"CEMADEN",4
"230765003A","Maracanaú","CE",-3.819237,-38.625085,10,"CEMADEN",6
"230765004A","Maracanaú","CE",-3.861673,-38.623954,10,"CEMADEN",8
"230770001A","Maranguape","CE",-3.88963,-38.70192,10,"CEMADEN",6
"230770002A","Maranguape","CE",-4.01725,-38.9525,10,"CEMADEN",4
"230780901A","Marco","CE",-3.118,-40.15,10,"CEMADEN",5
"230800501A","Massapê","CE",-3.524,-40.341,10,"CEMADEN",1
"230810401A","Mauriti","CE",-7.388,-38.773,10,"CEMADEN",7
"230820301A","Meruoca","CE",-3.613713,-40.447209,10,"CEMADEN",7
"230830201C","Milagres","CE",-7.305333,-38.972466,10,"CEMADEN",1
"230840101A","Missão Velha","CE",-7.2499,-39.14668,10,"CEMADEN",3
"230870802A","Morada Nova","CE",-5.11,-38.375,10,"CEMADEN",3
"230870803A","Morada Nova","CE",-5.113,-38.374,10,"CEMADEN",3
"230870804A","Morada Nova","CE",-5.107,-38.372,10,"CEMADEN",6
"230870805A","Morada Nova","CE",-5.108,-38.362,10,"CEMADEN",6
"230880701A","Moraújo","CE",-3.466694,-40.677993,10,"CEMADEN",5
"230890601A","Morrinhos","CE",-3.229,-40.126,10,"CEMADEN",2
"230930001C","Nova Russas","CE",-4.680833,-40.579388,10,"CEMADEN",1
"230980501A","Pacoti","CE",-4.225654,-38.919779,10,"CEMADEN",8
"230990401A","Pacujá","CE",-3.979593,-40.697464,10,"CEMADEN",6
"23100000","Tupiratins","TO",-8.3917,-48.1114,15,"Telemetria",1
"23100100","Tupiratins","TO",-8.3917,-48.1114,15,"Telemetria",1
"231050601A","Pedra Branca","CE",-5.455,-39.716,10,"CEMADEN",3
"231070401C","Pentecoste","CE",-3.831416,-39.278527,10,"CEMADEN",1
"231090201C","Piquet Carneiro","CE",-5.945278,-39.420556,10,"CEMADEN",1
"231140501A","Quixeramobim","CE",-5.198,-39.302,10,"CEMADEN",5
"231140501C","Quixeramobim","CE",-5.215975,-39.30062,10,"CEMADEN",1
"231150401A","Quixerãò","CE",-5.08752,-37.90625,10,"CEMADEN",5
"231160301C","Redenção","CE",-4.347568,-38.69471,10,"CEMADEN",1
"231180101A","Russas","CE",-4.92271,-37.97669,10,"CEMADEN",8
"231180102A","Russas","CE",-4.92484,-38.08989,10,"CEMADEN",2
"231200701A","Santana do Acaraú","CE",-3.466,-40.212,10,"CEMADEN",2
"231200702H","Santana do Acaraú","CE",-3.4557,-40.2126,10,"CEMADEN",1
"231270001A","Senador Pompeu","CE",-5.589,-39.378,10,"CEMADEN",2
