"gauge_code","estado","n_anos_aceitos","na_mediano_pct","na_max_pct"
"350970004H","SP",1,1.9596651445966513,1.9596651445966513
"350970006G","SP",1,2.8671993911719937,2.8671993911719937
"350970011A","SP",5,0.6126331811263318,6.836293260473589
"350970012A","SP",3,1.1244292237442923,6.1228749241044325
"350970013A","SP",1,1.3222983257229832,1.3222983257229832
"350995701A","SP",4,1.4859208523592085,9.30859137826351
"351030201A","SP",5,1.5924657534246576,9.412947783849424
"351040101A","SP",3,5.814307458143075,9.116955069823922
"351050003A","SP",1,0.020928462709284626,0.020928462709284626
"351050004A","SP",1,0.6678082191780822,0.6678082191780822
"351050005A","SP",1,8.092364905889497,8.092364905889497
"351050008A","SP",1,0.7077625570776256,0.7077625570776256
"351050010A","SP",1,0.020928462709284626,0.020928462709284626
"351050011A","SP",2,2.141362252663623,3.719558599695586
"351050012A","SP",1,2.846270928462709,2.846270928462709
"351050017A","SP",3,1.0749619482496193,8.576199149969641
"351050019A","SP",2,0.3272450532724505,0.6221461187214612
"351060901A","SP",9,1.6621129326047357,9.204234972677595
"351060902A","SP",1,0.030358227079538558,0.030358227079538558
"351160701A","SP",3,1.73421372191864,2.7016742770167426
"351170601A","SP",1,2.212709284627093,2.212709284627093
"351220901A","SP",1,3.4379756468797567,3.4379756468797567
"351230801A","SP",6,2.4942922374429224,9.213721918639951
"351240701A","SP",5,2.089041095890411,9.545765027322405
"351270401A","SP",1,3.3066971080669707,3.3066971080669707
"351300903A","SP",2,0.8161684590496628,1.601978691019787
"351300905A","SP",7,1.310882800608828,9.003111718275653
"351300906A","SP",1,6.103500761035008,6.103500761035008
"351300907A","SP",5,4.691780821917808,9.710837887067395
"351340501A","SP",1,6.031800242865817,6.031800242865817
"351350401A","SP",1,0.01141552511415525,0.01141552511415525
"351350403A","SP",1,0.020928462709284626,0.020928462709284626
"351350406A","SP",1,2.3116438356164384,2.3116438356164384
"351360301A","SP",6,2.9661339421613393,7.693913175470553
"351360302A","SP",6,1.462138508371385,7.752732240437159
"351380103A","SP",3,1.1232544019429267,1.9577625570776258
"351380105A","SP",1,0.45662100456621,0.45662100456621
"351380106A","SP",4,1.323249619482496,2.5722983257229832
"351380107A","SP",1,0.020928462709284626,0.020928462709284626
"351380108A","SP",2,0.2454337899543379,0.4699391171993912
"351490801A","SP",4,3.32572298325723,9.092289010321796
"351500401A","SP",1,1.5943683409436835,1.5943683409436835
"351500403A","SP",1,0.46865513054037644,0.46865513054037644
"351510303A","SP",2,5.102079538554948,9.071417729204615
"351510304A","SP",1,1.4230418943533698,1.4230418943533698
"351510305A","SP",6,2.1139280842711115,7.517455980570735
"351518601A","SP",6,2.667427701674277,9.171979356405586
"351518627H","SP",3,0.8044930176077717,3.104128718882817
"351550901A","SP",3,1.0521308980213089,1.5981735159817352
"351570701A","SP",1,2.5970319634703194,2.5970319634703194
"351570702A","SP",4,1.60160181234457,2.832952815829528
"351570703A","SP",1,6.204462659380692,6.204462659380692
"351570704A","SP",1,0.030358227079538558,0.030358227079538558
"351630901A","SP",5,1.9691780821917808,7.948163327261688
"351630902A","SP",1,1.7522831050228311,1.7522831050228311
"351630903A","SP",7,1.7408675799086757,7.895036429872496
"351630904A","SP",2,0.3480071695319843,0.5745814307458144
"351630905A","SP",3,5.922754946727549,9.522996357012751
"351630906A","SP",1,10.613995142683667,10.613995142683667
"351640802A","SP",1,0.030358227079538558,0.030358227079538558
"351640803A","SP",3,2.5837138508371384,8.06959623557984
"351640804A","SP",1,6.963470319634703,6.963470319634703
"351830501A","SP",6,4.223364814398949,7.652207001522069
"351830502A","SP",3,6.8436073059360725,9.583712811171829
"351840402A","SP",2,6.272776467799486,11.150956284153006
"351840403A","SP",1,5.20264116575592,5.20264116575592
"351870101G","SP",2,2.368721461187215,3.1659056316590566
"351870107A","SP",5,4.689878234398782,7.380843958712811
"351870108A","SP",1,0.7838660578386605,0.7838660578386605
"351870109A","SP",2,3.8964992389649926,4.769786910197869
"351870111A","SP",4,2.0318724996049276,4.402587519025875
"351870114A","SP",5,0.020928462709284626,0.9227549467275494
"351870115A","SP",1,0.020928462709284626,0.020928462709284626
"351870118A","SP",1,4.651826484018265,4.651826484018265
"351870119A","SP",1,0.49657534246575347,0.49657534246575347
"351870121A","SP",1,0.5597298117789921,0.5597298117789921
"351880001A","SP",4,5.313924341475992,17.740588949605343
"351880002A","SP",4,3.6843607305936077,6.006468797564688
"351880003A","SP",2,5.626148830168592,7.494687310261081
"351880006A","SP",5,2.083333333333333,7.940573770491803
"351880007A","SP",1,2.361111111111111,2.361111111111111
"351880008A","SP",2,1.2395357686453576,1.2728310502283104
"351907101A","SP",1,0.4337899543378996,0.4337899543378996
"351970901A","SP",2,3.657724505327245,6.4117199391172
"352020201A","SP",2,1.6638127853881277,2.0662100456621
"352030102A","SP",2,3.4845890410958904,3.885083713850837
"352040002A","SP",3,4.533866057838661,7.843806921675774
"352040003A","SP",3,1.7332572298325724,4.845890410958904
"352040004A","SP",1,0.020928462709284626,0.020928462709284626
"352040005A","SP",1,0.7971841704718418,0.7971841704718418
"352042601A","SP",1,0.020928462709284626,0.020928462709284626
"352100201A","SP",1,2.1706132361870067,2.1706132361870067
"352110101A","SP",1,10.8948087431694,10.8948087431694
"352120001A","SP",2,2.7119669635950796,3.215372907153729
"352140801A","SP",6,7.4039193302891935,19.277474195506983
"352210901A","SP",1,4.366438356164384,4.366438356164384
"352210905A","SP",2,1.540144596651446,3.0593607305936072
"352215801A","SP",4,1.2841218155051526,6.151065449010654
"352220801A","SP",2,1.2747336377473364,1.9406392694063925
"352220802A","SP",1,1.5011415525114156,1.5011415525114156
"352220803A","SP",7,2.4086757990867578,9.124544626593806
"352230701A","SP",5,2.7207001522070016,9.414845173041893
"352230703A","SP",6,1.3587333965449842,3.5388127853881275
"352230704A","SP",7,2.4257990867579906,9.414845173041893
"352230706A","SP",3,1.2138508371385084,1.5924657534246576
"352230707A","SP",5,1.2385844748858448,9.674787492410443
"352250501A","SP",1,0.6678809957498483,0.6678809957498483
"352250502A","SP",1,3.4722222222222223,3.4722222222222223
"352250503A","SP",5,1.7323163327261688,3.7728310502283104
"352260401A","SP",1,1.8531202435312022,1.8531202435312022
"352265301A","SP",6,6.21805888248455,13.673896499238966
"352310701A","SP",2,6.163949501376517,10.73353066180935
"352310702A","SP",7,1.5943683409436835,6.813524590163935
"352310705A","SP",2,2.594178082191781,2.808219178082192
"352310706A","SP",4,1.6191019786910197,2.5380517503805176
"352310707A","SP",5,2.747336377473364,4.147640791476408
"352310708A","SP",6,2.9062024353120246,9.354128718882817
"352390902A","SP",7,2.117579908675799,13.323820395738203
"352390903A","SP",5,3.982115677321157,13.46577109896782
"352390905A","SP",2,5.499863284011611,9.405358227079539
"352390906A","SP",5,1.5943683409436835,8.995522161505768
"352400601A","SP",1,0.4623287671232877,0.4623287671232877
"352440201A","SP",1,1.5829528158295283,1.5829528158295283
"352470901A","SP",1,1.5981735159817352,1.5981735159817352
"352490701A","SP",3,6.01027397260274,9.192850637522769
"352500302A","SP",6,2.472412480974125,9.19474802671524
"352520101A","SP",4,2.382039573820396,3.3770928462709286
"352530001A","SP",2,4.074391171993912,6.027397260273973
"352530002A","SP",2,0.9332191780821918,1.3299086757990868
"352530003A","SP",5,1.5924657534246576,8.913934426229508
"352530004A","SP",4,4.731735159817352,9.84934729811779
"352550803A","SP",1,4.594748858447488,4.594748858447488
"352550804A","SP",2,1.0007610350076104,1.5867579908675797
"352585401A","SP",7,3.603500761035008,9.384486945962356
"352590402A","SP",1,2.0662100456621,2.0662100456621
"352590403A","SP",6,1.6990106544901067,6.352459016393443
"352590404A","SP",3,6.078767123287672,9.175774134790528
"352620901A","SP",3,1.5981735159817352,1.7865296803652966
"352620902A","SP",4,2.8158295281582952,10.560868245294476
"352630802A","SP",3,2.7302130898021306,7.889344262295082
"352640701A","SP",3,1.7892380085003035,3.2248858447488584
"352660501A","SP",9,1.4802130898021308,9.1055707346690955
"352670401A","SP",4,1.8378995433789953,9.464177292046145
"352690201A","SP",3,2.760654490106545,8.16636308439587
"352690202A","SP",2,3.4573238183164072,5.320279295689131
"352690203A","SP",1,0.8253642987249544,0.8253642987249544
"352690204A","SP",9,3.4475561627200975,9.545765027322405
"352690205A","SP",3,0.7893139040680024,5.294901065449011
"352700901A","SP",7,1.5981735159817352,9.318078324225866
"352720701A","SP",1,3.4665144596651447,3.4665144596651447
"352720702A","SP",7,1.06544901065449,5.5726320582877955
"352730601A","SP",2,1.051179604261796,1.5981735159817352
"352840301A","SP",5,2.5742009132420094,5.549847792998478
"352840302A","SP",3,1.9615677321156773,6.607686453576865
"352840303A","SP",3,1.5943683409436835,4.286529680365296
"352850202A","SP",4,4.573820395738204,6.464404978749242
"352850203A","SP",6,4.204718417047184,6.52701882210079
"352850204A","SP",4,1.7925779333117082,5.762937595129376
"352900502A","SP",7,3.3124048706240488,9.31048876745598
"352900504A","SP",5,1.4439131754705525,9.189055859137826
"352940105A","SP",4,0.5251141552511416,1.5900121432908316
"352940108A","SP",2,2.413432267884323,4.805936073059361
"352940109A","SP",1,0.032343987823439876,0.032343987823439876
"352940110A","SP",2,0.8111624705774718,1.601396478445659
"353060701A","SP",1,2.789193302891933,2.789193302891933
"353060702A","SP",1,14.91917122040073,14.91917122040073
"353060704A","SP",9,1.173896499238965,7.876062537947784
"353060705A","SP",3,7.033621736490589,10.51912568306011
"353070601A","SP",2,1.4697488584474887,1.9482496194824963
"353080501A","SP",4,1.6381278538812785,9.301001821493625
"353090401A","SP",2,2.0424277016742773,3.582572298325723
"353110001A","SP",4,0.3215372907153729,1.03310502283105
"353110003A","SP",3,0.8504566210045661,2.2336377473363775
"353110004A","SP",7,0.654490106544901,3.9764079147640787
"353170401A","SP",1,2.5209284627092843,2.5209284627092843
"353180301A","SP",4,1.2233637747336379,1.8347753491196113
"353180302A","SP",8,1.4688599446066324,8.986035215543414
"353180303A","SP",5,2.5266362252663623,10.038051750380518
"353180304A","SP",4,0.8770928462709284,2.060502283105023
"353230601A","SP",5,1.643835616438356,7.834319975713417
"353240501A","SP",4,0.9788812785388127,8.955676988463873
"353340301A","SP",5,2.3249619482496193,9.361718275652702
"353440102A","SP",3,1.5924657534246576,2.996575342465753
"353440103A","SP",8,1.9197108066971078,9.263054037644201
"353440104A","SP",1,3.3618721461187215,3.3618721461187215
"353440105A","SP",5,1.3127853881278537,8.929113539769277
"353490601A","SP",1,0.030358227079538558,0.030358227079538558
"353560601A","SP",5,1.97869101978691,6.754705525197329
"353620801A","SP",1,0.020928462709284626,0.020928462709284626
"353650501A","SP",2,3.179223744292238,4.334094368340944
"353680201A","SP",1,9.371205221615057,9.371205221615057
"353710702A","SP",4,1.4982876712328768,9.058136004857316
"353710703A","SP",4,5.058980213089803,9.227003642987249
"353710704A","SP",8,3.539764079147641,9.314283545840924
"353750301A","SP",6,2.88527397260274,9.73740133576199
"353760201A","SP",3,0.5802891933028919,4.225646879756469
"353760203A","SP",6,3.5521308980213093,10.198466909532483
"353800601A","SP",3,1.7569823922282939,3.352359208523592
"353820401A","SP",2,2.519025875190259,3.4912480974124813
"353850101A","SP",5,1.2842465753424657,9.050546448087433
"353870901A","SP",5,2.178462709284627,9.033469945355192
"353910301A","SP",3,1.0787671232876712,2.4942922374429224
"353980601A","SP",5,3.0251141552511416,6.210154826958106
"354050701A","SP",8,2.4785075188595287,10.623482088646023
"354060601A","SP",1,0.8105022831050228,0.8105022831050228
"354075401A","SP",2,2.665525114155251,2.962328767123288
"354100001A","SP",3,6.257610350076104,8.19482392228294
"354100002A","SP",6,3.33238203957382,7.369459623557985
"354100002G","SP",2,4.266552511415525,4.320776255707762
"354165301A","SP",2,7.525011748218013,8.824757134183365
"354190101A","SP",2,3.862712715522619,6.6086065573770485
"354210701A","SP",3,7.049086757990867,9.832270795385549
"354230501A","SP",4,1.9113934842095632,7.826730418943534
"354280001A","SP",3,6.487823439878235,7.752732240437159
"354325301A","SP",2,0.7791095890410958,0.9988584474885844
"354330301A","SP",2,5.028109950844624,10.035291438979964
"354330301G","SP",1,1.643835616438356,1.643835616438356
"354330305A","SP",1,13.17732115677321,13.17732115677321
"354330306A","SP",1,0.020928462709284626,0.020928462709284626
"354330307A","SP",1,0.020928462709284626,0.020928462709284626
"354340201A","SP",4,3.8508371385083713,9.321873102610807
"354340202A","SP",5,3.272450532724505,9.338949605343048
"354340203A","SP",6,1.4849695585996956,9.375
"354340204A","SP",6,2.6379375951293755,9.217516697024895
"354340207A","SP",2,0.4356509552444877,0.8409436834094367
"354340208A","SP",1,0.030358227079538558,0.030358227079538558
"354390701A","SP",7,1.128234398782344,8.980343047965999
"354390702A","SP",3,2.2161505768063146,3.840315725561627
"354390703A","SP",3,2.528538812785388,7.896933819064966
"354390704A","SP",2,5.075781204514643,9.263054037644201
"354400401A","SP",3,2.6084474885844746,8.024058894960534
"354430101A","SP",2,7.298211359799053,11.19459623557984
"354500101A","SP",1,0.4718417047184171,0.4718417047184171
"354520901A","SP",2,2.289764079147641,4.179984779299848
"354530801A","SP",3,1.2309741248097412,1.600076103500761
"354580301A","SP",1,7.747040072859745,7.747040072859745
"354580328H","SP",1,0.09512937595129375,0.09512937595129375
"354600901A","SP",2,2.643814303299482,4.0220700152207005
"354680101A","SP",2,0.7599043715846995,1.4989374620522162
"354730402A","SP",3,1.5943683409436835,10.209851244687309
"354730403A","SP",1,1.5981735159817352,1.5981735159817352
"354730404A","SP",4,4.513888888888888,8.828551912568305
"354730405A","SP",3,6.006468797564688,15.416287188828173
"354730407A","SP",4,1.0559360730593608,3.3200152207001525
"354780901A","SP",4,0.8808980213089802,1.6032938676381299
"354780904A","SP",5,1.5976017000607166,3.5350076103500756
"354780905A","SP",2,0.9974730934617528,1.0113084395871281
"354780906G","SP",2,2.104285188512114,2.83675799086758
"354780908A","SP",1,0.020928462709284626,0.020928462709284626
"354780910A","SP",3,0.020928462709284626,1.6032938676381299
"354780911A","SP",1,0.8974650880388586,0.8974650880388586
"354780912A","SP",2,11.16531406209713,11.898782343987824
"354780915A","SP",1,0.020928462709284626,0.020928462709284626
"354780916A","SP",2,2.286910197869102,4.55289193302892
"354780919A","SP",1,5.346842744383728,5.346842744383728
"354850004G","SP",1,3.3238203957382044,3.3238203957382044
"354850005A","SP",2,9.854945895817218,14.917273831208258
"354850006A","SP",3,1.8531202435312022,1.8854642313546424
"354850007G","SP",3,4.8496955859969555,9.029680365296803
"354850010A","SP",2,0.33866057838660574,0.6563926940639269
"354850013A","SP",1,0.4737442922374429,0.4737442922374429
"354870803A","SP",1,4.826864535768646,4.826864535768646
"354870803G","SP",1,2.1556316590563167,2.1556316590563167
"354870805A","SP",2,1.8740123179546038,3.0270167427701673
"354870808A","SP",1,2.3116438356164384,2.3116438356164384
"354870809A","SP",1,1.6590563165905632,1.6590563165905632
"354870810A","SP",3,9.790528233151184,10.747716894977168
"354870811A","SP",1,0.4547184170471842,0.4547184170471842
"354870813A","SP",3,0.6373668188736682,4.440639269406392
"354870814A","SP",3,0.49332119004250147,1.5976017000607166
"354870816A","SP",1,0.578386605783866,0.578386605783866
"354870817A","SP",2,1.2747336377473364,1.9577625570776258
"354870818A","SP",2,3.799111190125674,6.509942319368549
"354870822A","SP",4,1.1948249619482496,6.109593199757135
"354880702A","SP",1,0.020928462709284626,0.020928462709284626
"354880703A","SP",1,1.5981735159817352,1.5981735159817352
"354890602A","SP",1,1.698163327261688,1.698163327261688
"354890603A","SP",4,1.495433789954338,8.847525804493017
"354960701A","SP",4,5.062785388127853,10.071341833636914
"354980501A","SP",3,6.4840182648401825,9.185261080752884
"354980502A","SP",1,6.065449010654491,6.065449010654491
"354980503A","SP",2,1.0920852359208524,1.5943683409436835
"354980504A","SP",6,1.445015220700152,9.192850637522769
"354990401A","SP",2,1.5843485665094692,3.1477686703096537
"354990404A","SP",1,0.020928462709284626,0.020928462709284626
"354990405A","SP",1,6.53158295281583,6.53158295281583
"354990410A","SP",1,6.97100789313904,6.97100789313904
"354995302A","SP",1,2.2659817351598175,2.2659817351598175
"355000101A","SP",1,1.6286149162861492,1.6286149162861492
"355030807A","SP",1,0.020928462709284626,0.020928462709284626
"355030808B","SP",1,1.4515027322404372,1.4515027322404372
"355030812A","SP",1,0.020928462709284626,0.020928462709284626
"355030819A","SP",4,0.278687484924853,1.601978691019787
"355030820A","SP",2,0.7439117199391171,1.4421613394216133
"355030826A","SP",1,1.4515027322404372,1.4515027322404372
"355030833A","SP",1,0.020928462709284626,0.020928462709284626
"355030834A","SP",6,1.4280010978865683,3.523592085235921
"355030837A","SP",1,0.020928462709284626,0.020928462709284626
"355030846A","SP",2,1.2062404870624048,1.600076103500761
"355030853A","SP",1,1.366120218579235,1.366120218579235
"355030862A","SP",2,0.025643344894411592,0.030358227079538558
"355030865A","SP",3,0.030358227079538558,4.33599695585997
"355030869A","SP",2,4.157153729071537,8.29337899543379
"355030871A","SP",3,0.030358227079538558,1.318685488767456
"355030873A","SP",1,1.5810502283105023,1.5810502283105023
"355030874A","SP",1,0.020928462709284626,0.020928462709284626
"355030880A","SP",1,15.313828172434729,15.313828172434729
"355030881A","SP",4,0.9750761035007611,2.657914764079148
"355030882A","SP",1,4.859208523592085,4.859208523592085
"355030894A","SP",1,0.020928462709284626,0.020928462709284626
"355040701A","SP",6,2.654109589041096,9.524893746205223
"355060501A","SP",3,3.8337138508371384,6.230974124809741
"355070406A","SP",2,2.1721415441940928,3.202054794520548
"355070409A","SP",3,1.5658295281582955,5.068493150684931
"355070412A","SP",1,0.020928462709284626,0.020928462709284626
"355070413A","SP",1,1.9444444444444444,1.9444444444444444
"355070418A","SP",2,2.6512557077625574,4.714611872146119
"355070420A","SP",1,0.76103500761035,0.76103500761035
"355100901A","SP",1,0.5422374429223744,0.5422374429223744
"355100902A","SP",1,0.8485540334855404,0.8485540334855404
"355100903A","SP",2,4.483348720379936,5.62765634486946
"355100904A","SP",1,0.7096651445966514,0.7096651445966514
"355100907A","SP",1,1.8550228310502281,1.8550228310502281
"355220504A","SP",6,0.8428462709284626,8.967061323618701
"355220505A","SP",3,3.0718731026108075,3.291476407914764
"355220507A","SP",3,5.566971080669711,9.01259866423801
"355220508A","SP",4,5.117009132420092,12.162264723740133
"355220509A","SP",8,1.8426560121765603,9.206132361870068
"355220510A","SP",7,1.713342440801457,8.91583181542198
"355240302A","SP",3,1.310882800608828,1.5943683409436835
"355240304A","SP",5,3.363774733637747,9.0657255616272
"355240315H","SP",1,0.020928462709284626,0.020928462709284626
"355250201A","SP",6,3.276255707762557,10.962709284627092
"355250202A","SP",4,5.987211596842744,10.165525114155251
"355250203A","SP",6,4.358656461311974,11.103500761035008
"355280901A","SP",5,1.5981735159817352,4.101978691019787
"355280902A","SP",1,0.8314307458143074,0.8314307458143074
"355280904A","SP",6,1.375570776255708,7.327717061323619
"355400301A","SP",4,1.341324200913242,3.3751902587519025
"355410201A","SP",6,2.272640791476408,15.28157255616272
"355450801A","SP",4,1.3003821809683027,3.3618721461187215
"355465601A","SP",2,8.876155587993113,9.845890410958905
"355495301A","SP",2,4.0641478695178455,6.783166363084396
"355540601A","SP",4,1.9672754946727549,7.358075288403157
"355540604A","SP",1,0.5403348554033486,0.5403348554033486
"355540606A","SP",1,10.900500910746812,10.900500910746812
"355540607A","SP",1,2.7378234398782344,2.7378234398782344
"355540609A","SP",1,11.71993911719939,11.71993911719939
"355540615A","SP",1,0.7591324200913242,0.7591324200913242
"355540616A","SP",2,5.426561681263568,10.832194899817852
"355540617A","SP",1,1.2138508371385084,1.2138508371385084
"355540619A","SP",2,6.377538342856667,10.369231936854888
"355540622A","SP",4,0.45662100456621013,1.756088280060883
"355620601A","SP",5,0.91324200913242,2.313546423135464
"355640401A","SP",5,1.801750380517504,3.9992389649923896
"355650301A","SP",5,0.8732876712328768,2.4657534246575343
"355650302A","SP",3,6.158925318761384,9.15144596651446
"355730301A","SP",3,3.000380517503805,3.2324961948249618
"410040002A","PR",3,2.030060882800609,8.4566636308439591
"410040003A","PR",7,2.1765601217656014,17.857686453576864
"410040004A","PR",7,2.0814307458143078,9.724124809741248
"410040005A","PR",1,9.678582270795385,9.678582270795385
"410040006A","PR",2,1.1881373148356082,2.3554033485540335
"410040008A","PR",5,2.313546423135464,10.530510018214937
"410120002A","PR",3,0.4155282331511839,1.9254185692541856
"410120004A","PR",4,2.8388633131222396,6.645738203957382
"410140801A","PR",3,0.5502428658166363,1.06544901065449
"410140802A","PR",5,1.067351598173516,5.306997571341833
"410140803A","PR",7,1.6685692541856927,5.0223891924711594
"410165501A","PR",5,1.5311930783242258,14.513129933211902
"410180402A","PR",2,2.463850837138508,4.018264840182648
"410180403A","PR",1,1.5810502283105023,1.5810502283105023
"410315601A","PR",1,3.028233151183971,3.028233151183971
"410330501A","PR",10,1.8978310502283107,7.938676381299333
"410400601A","PR",2,3.0872107651104956,3.5882800608828007
"410400602A","PR",10,1.4887747336377475,11.30654219793564
"410400603A","PR",4,6.045471841704718,11.031420765027322
"410410501A","PR",7,3.5178843226788428,10.44330289193303
"410420401A","PR",5,2.6769406392694064,6.841985428051002
"410420402A","PR",6,2.7720700152207005,6.1646174863387975
"410420403A","PR",4,1.6181506849315068,5.893290831815421
"410445101A","PR",7,2.1328006088280063,5.3772009714632665
"410460001A","PR",4,3.320859948765294,6.818873668188736
"410460002A","PR",1,5.694444444444445,5.694444444444445
"410480804A","PR",1,0.020928462709284626,0.020928462709284626
"410480805A","PR",3,3.322328476017001,4.714611872146119
"410480806A","PR",4,1.6713425614026334,4.570015220700152
"410520101A","PR",6,2.7958523592085234,6.041287188828172
"410580501A","PR",9,1.2880517503805176,8.735579842137218
"410650601A","PR",6,3.328428712228959,8.45856102003643
"410690201A","PR",3,4.450152207001522,5.974878567091682
"410690202A","PR",6,2.382039573820396,6.056466302367942
"410690203A","PR",4,1.8074581430745813,9.475561627200973
"410690204A","PR",3,5.405251141552511,7.069672131147541
"410690205A","PR",2,0.7847887608021227,1.5487062404870624
"410690206A","PR",4,0.976978691019787,4.313165905631659
"410690207A","PR",2,7.296410139647845,14.571948998178508
"410690208A","PR",5,1.643835616438356,2.7359208523592087
"410690209A","PR",2,4.474917034708187,7.616120218579235
"410690210A","PR",7,1.43455098934551,6.187386156648452
"410690211A","PR",1,1.5810502283105023,1.5810502283105023
"410720701A","PR",2,6.501365080553267,8.170157862780814
"410765201A","PR",4,1.8388508371385084,5.898982999392835
"410830401A","PR",7,1.4497716894977168,5.208333333333334
"410830402A","PR",5,4.9847792998477924,15.506088280060885
"410830403A","PR",7,1.8778538812785388,5.253870673952641
"410840301A","PR",4,2.4872692982675018,4.735540334855403
"410840302A","PR",3,2.808136004857316,4.809741248097413
"410850201A","PR",1,4.866818873668189,4.866818873668189
"410930201A","PR",8,1.6484335362760019,3.7423896499238967
"410940104A","PR",5,3.964992389649924,9.210426179604262
"410940105A","PR",3,6.0882800608828,13.607305936073057
"411070601A","PR",5,4.062024353120243,16.48592085235921
"411125801A","PR",2,0.02089987191323369,0.020928462709284626
"411155501A","PR",1,1.533090467516697,1.533090467516697
"411190201A","PR",5,1.0578386605783867,5.443609593199757
"411200901A","PR",7,1.5938069216757742,9.960045662100457
"411200903A","PR",6,1.74439464447605,8.041135397692775
"411620801A","PR",2,0.9684170471841705,1.9254185692541856
"411620803A","PR",3,0.5060882800608828,1.5924657534246576
"411705701A","PR",7,3.9440639269406392,5.899923896499239
"411820401A","PR",2,2.8063165905631657,4.282724505327245
"411820402A","PR",2,4.646797103076578,7.143670309653915
"411820403A","PR",3,0.6202435312024354,2.636986301369863
"411850101A","PR",4,4.258942161339421,9.678582270795385
"411850102A","PR",4,3.271499238964992,5.3942774741955075
"411850103A","PR",2,2.918436696858547,4.351217656012177
"411850104A","PR",4,2.411529680365297,7.6730418943533705
"411915201A","PR",3,1.6533485540334854,3.9764079147640787
"411915202A","PR",3,0.020928462709284626,3.5045662100456623
"411915203A","PR",4,1.6984960201611898,2.760654490106545
"411915205A","PR",2,0.8019120484733555,1.5829528158295283
"411915206A","PR",2,2.2018317863113506,3.4075342465753424
"411915207A","PR",2,1.6133656253378914,3.2058599695586
"411950901A","PR",4,0.17313546423135465,3.4912480974124813
"411950902A","PR",1,1.7854432301153613,1.7854432301153613
"411950903A","PR",5,1.3091985428051,8.266924711596843
"412060601A","PR",9,2.815725561627201,17.41628614916286
"412100001A","PR",5,2.0509893455098935,5.642835458409229
"412220601A","PR",7,1.7313546423135464,10.054265330904675
"412220602A","PR",2,0.8057172235114072,1.5905631659056316
"412220603A","PR",2,4.244459623557984,8.468047965998785
"412230501A","PR",3,0.020928462709284626,0.6392694063926941
"412230502A","PR",1,0.02087128111718276,0.02087128111718276
"412230503A","PR",5,0.4756468797564688,11.544901065449011
"412550602A","PR",8,2.087741514251732,10.678506375227686
"412550604A","PR",5,3.342846270928463,11.11111111111111
"412550606A","PR",3,1.8226788432267886,2.1689497716894977
"412550607A","PR",2,0.4642313546423135,0.9075342465753424
"412560501A","PR",1,4.353120243531203,4.353120243531203
"412560502A","PR",5,1.8550228310502281,6.528916211293261
"412570401A","PR",2,5.025027343197677,8.181126331811264
"412570402A","PR",9,1.708523592085236,7.826730418943534
"412570403A","PR",4,1.160492614217631,6.00076103500761
"412627201A","PR",1,5.1959665144596645,5.1959665144596645
"412790801A","PR",7,2.7398299939283546,6.662861491628615
"412810401A","PR",2,6.921732955726892,11.718275652701882
"412820301A","PR",2,0.7657914764079148,0.854261796042618
"412820302A","PR",5,3.5426179604261794,16.634322678843226
"420010103A","SC",1,1.5372907153729072,1.5372907153729072
"420050701A","SC",1,0.8181126331811263,0.8181126331811263
"420060601A","SC",3,2.591324200913242,6.238615664845173
"420090301A","SC",3,1.3793759512937593,12.102359208523591
"420120802A","SC",5,3.6073059360730597,8.554033485540335
"420130701A","SC",2,2.4001141552511416,4.463470319634704
"420130702A","SC",1,0.020928462709284626,0.020928462709284626
"420130703A","SC",2,6.195147258194642,7.403612629022466
"420130704A","SC",7,1.9596651445966513,4.771933819064966
"420140601A","SC",5,1.1453576864535768,1.9235159817351597
"420150501A","SC",6,3.285768645357687,7.881754705525197
"420180202A","SC",9,1.7237442922374429,6.424559805707347
"420200801A","SC",1,8.831811263318112,8.831811263318112
"420200802A","SC",1,0.8656773211567732,0.8656773211567732
"420207301A","SC",4,6.981274588084604,14.270264116575593
"420220604A","SC",1,3.8318112633181127,3.8318112633181127
"420230501A","SC",7,1.784627092846271,12.689738919247114
"420240401A","SC",3,1.8930745814307457,4.980646630236794
"420240401G","SC",1,1.3850837138508372,1.3850837138508372
"420240402G","SC",1,1.552511415525114,1.552511415525114
"420240404A","SC",1,16.70651183970856,16.70651183970856
"420240404G","SC",2,2.1328006088280063,2.410578386605784
"420240406A","SC",2,3.0688736681887367,4.535768645357686
"420240406G","SC",1,2.1746575342465753,2.1746575342465753
"420240407A","SC",1,0.532724505327245,0.532724505327245
"420240407G","SC",4,2.880574685397277,3.730974124809741
"420240408G","SC",4,1.8819215718076037,9.071537290715373
"420240409A","SC",2,4.393074581430747,5.5098934550989345
"420240409G","SC",3,1.7294520547945205,2.231735159817352
"420240411G","SC",2,1.7522831050228311,1.8835616438356164
"420240412A","SC",1,0.3424657534246575,0.3424657534246575
"420240412G","SC",3,1.9710806697108068,2.0377959927140257
"420240413G","SC",4,2.0214992389649926,4.141933028919331
"420240415A","SC",3,3.0441400304414,7.431506849315069
"420240418G","SC",2,5.623097412480974,9.379756468797565
"420240423A","SC",3,2.090943683409437,4.670852359208523
"420245301A","SC",3,5.834471766848816,16.32990867579909
"420270103A","SC",3,8.266742770167427,9.564738919247116
"420280001A","SC",5,3.0016697024893744,8.84703196347032
"420290907A","SC",1,1.3603500761035008,1.3603500761035008
