"gauge_code","d","imax","date","wateryear","start_month","na_prct_yr","na_prct_mon","mon_filter","n_max","time_step_min","estado","lat","long","time_step","mes_inicio","mes_inicio_nome","network","classe_espacial","fonte_inicio","metodo_ano_hidro","f_moda","rbar_local","dist_nn_km"
"13540000",15,NA,NA,2022,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.5606,-68.7047,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,24.1
"13540000",15,NA,NA,2023,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.5606,-68.7047,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,24.1
"13540000",15,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.5606,-68.7047,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,24.1
"13540000",15,4.093333333333332,"2025-03-07 10:45:00",2025,7,0.5053082191780822,0.005376344086021506,"1,2,3,4,5,6,7,8,9,10,11,12",1,900,"AC",-10.5606,-68.7047,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,24.1
"13540000",15,4.5600000000000005,"2025-12-07 15:45:00",2026,7,0.007076539855072464,0.008064516129032258,"1,2,3,4,5,6,7,8,9,10,11,12",3,900,"AC",-10.5606,-68.7047,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,24.1
"13550000",15,4.053333333333334,"2018-01-04 10:15:00",2018,7,0.013294198895027625,3.360215053763441e-4,"1,2,3,4,5,6,7,8,9,10,11,12",11,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,3.8533333333333335,"2018-10-30 23:30:00",2019,7,0.49746004566210045,0,"1,2,3,4,5,6,7,8,9,10,11,12",15,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,4.973333333333335,"2020-04-15 06:15:00",2020,7,0.5047244990892532,0,"1,2,3,4,5,6,7,8,9,10,11,12",5,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,8.586666666666668,"2020-12-22 08:15:00",2021,7,0.4991438356164384,0.004032258064516129,"1,2,3,4,5,6,7,8,9,10,11,12",5,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,NA,NA,2022,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,NA,NA,2023,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,6.346666666666667,"2025-04-14 04:00:00",2025,7,0.5484874429223744,0.48680555555555555,"1,2,3,4,5,6,7,8,9,10,11,12",49,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13550000",15,5.426666666666667,"2025-11-18 06:15:00",2026,7,0.007133152173913043,0.0038194444444444443,"1,2,3,4,5,6,7,8,9,10,11,12",11,900,"AC",-10.6511,-68.5075,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.18
"13568000",15,4.959999999999999,"2017-03-28 01:15:00",2017,7,2.877532228360958e-4,3.360215053763441e-4,"1,2,3,4,5,6,7,8,9,10,11,12",2,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,6.386666666666668,"2018-04-01 22:00:00",2018,7,0.0011700913242009131,3.4722222222222224e-4,"1,2,3,4,5,6,7,8,9,10,11,12",42,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,9.346666666666666,"2019-01-12 01:45:00",2019,7,9.417808219178083e-4,0,"1,2,3,4,5,6,7,8,9,10,11,12",1,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,5.586666666666669,"2019-11-15 11:00:00",2020,7,0.4976377504553734,0.001736111111111111,"1,2,3,4,5,6,7,8,9,10,11,12",15,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,NA,NA,2021,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,NA,NA,2022,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,NA,NA,2023,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,4.573333333333333,"2025-02-13 07:45:00",2025,7,0.504851598173516,0.002976190476190476,"1,2,3,4,5,6,7,8,9,10,11,12",21,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13568000",15,8.453333333333337,"2025-12-25 17:15:00",2026,7,0.004585597826086957,0.002688172043010753,"1,2,3,4,5,6,7,8,9,10,11,12",2,900,"AC",-10.3886,-67.9353,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,48.12
"13572000",15,5.6933333333333325,"2017-02-13 12:45:00",2017,7,2.877532228360958e-4,7.44047619047619e-4,"1,2,3,4,5,6,7,8,9,10,11,12",5,900,"AC",-10.005,-68.5294,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,71.61
"13572000",15,3.4000000000000004,"2017-08-11 14:15:00",2018,7,0.4962043378995434,0,"1,2,3,4,5,6,7,8,9,10,11,12",34,900,"AC",-10.005,-68.5294,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,71.61
"13572000",15,5.253333333333333,"2019-03-06 21:45:00",2019,7,0.5140696347031963,0,"1,2,3,4,5,6,7,8,9,10,11,12",11,900,"AC",-10.005,-68.5294,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,71.61
"13572000",15,5.853333333333334,"2019-11-15 09:30:00",2020,7,0.0015285326086956522,0.002777777777777778,"1,2,3,4,5,6,7,8,9,10,11,12",23,900,"AC",-10.005,-68.5294,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,71.61
"13578000",15,4.0933333333333355,"2015-03-15 16:15:00",2015,7,0.0051220073664825045,0.0016801075268817205,"1,2,3,4,5,6,7,8,9,10,11,12",11,900,"AC",-10.0567,-67.9639,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,14.96
"13578000",15,8.839999999999998,"2015-11-06 04:00:00",2016,7,0.5000569216757741,0.005555555555555556,"1,2,3,4,5,6,7,8,9,10,11,12",1,900,"AC",-10.0567,-67.9639,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,14.96
"13578000",15,NA,NA,2017,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.0567,-67.9639,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,14.96
"13578000",15,6.186666666666667,"2018-02-13 20:45:00",2018,7,0.5048230593607306,0.002976190476190476,"1,2,3,4,5,6,7,8,9,10,11,12",4,900,"AC",-10.0567,-67.9639,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,14.96
"13578000",15,4.146666666666669,"2018-11-13 11:45:00",2019,7,0.00985054347826087,0.0020833333333333333,"1,2,3,4,5,6,7,8,9,10,11,12",4,900,"AC",-10.0567,-67.9639,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,14.96
"13600002",15,5.799999999999999,"2017-04-11 09:00:00",2017,7,0.05093232044198895,0.0020833333333333333,"1,2,3,4,5,6,7,8,9,10,11,12",36,900,"AC",-9.975,-67.8008,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,0.13
"13600002",15,9.679999999999998,"2018-02-13 21:30:00",2018,7,0.0011700913242009131,7.44047619047619e-4,"1,2,3,4,5,6,7,8,9,10,11,12",5,900,"AC",-9.975,-67.8008,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,0.13
"13600002",15,6.773333333333336,"2018-12-07 14:15:00",2019,7,0.017040307971014492,0,"1,2,3,4,5,6,7,8,9,10,11,12",20,900,"AC",-9.975,-67.8008,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,0.13
"13610001",15,5.200000000000001,"2019-03-27 14:00:00",2019,7,0.04701887661141805,0.0016801075268817205,"1,2,3,4,5,6,7,8,9,10,11,12",8,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,4.866666666666671,"2019-12-02 21:15:00",2020,7,0.5031876138433515,0,"1,2,3,4,5,6,7,8,9,10,11,12",9,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,NA,NA,2021,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,6.146666666666669,"2022-02-28 09:30:00",2022,7,0.5078481735159818,0.00744047619047619,"1,2,3,4,5,6,7,8,9,10,11,12",7,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,4.400000000000001,"2022-12-20 08:00:00",2023,7,0.4973744292237443,0.010752688172043012,"1,2,3,4,5,6,7,8,9,10,11,12",32,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,4.760000000000002,"2025-04-01 11:30:00",2025,7,0.504337899543379,0,"1,2,3,4,5,6,7,8,9,10,11,12",29,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"13610001",15,4.426666666666667,"2025-12-26 10:15:00",2026,7,0.006397192028985507,0,"1,2,3,4,5,6,7,8,9,10,11,12",1,900,"AC",-9.5819,-67.5281,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,28.74
"15324000",15,5.173333333333336,"2019-01-12 05:15:00",2019,7,0.004201197053406998,0,"1,2,3,4,5,6,7,8,9,10,11,12",21,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,8.360000000000003,"2019-12-02 21:45:00",2020,7,0.005578324225865209,0.0010080645161290322,"1,2,3,4,5,6,7,8,9,10,11,12",4,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,10.586666666666655,"2020-12-26 16:15:00",2021,7,0.04794520547945205,0.006720430107526882,"1,2,3,4,5,6,7,8,9,10,11,12",3,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,4.826666666666667,"2021-12-16 09:15:00",2022,7,0.5003995433789954,0.009408602150537635,"1,2,3,4,5,6,7,8,9,10,11,12",11,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,NA,NA,2023,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,NA,NA,2024,7,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,8.013333333333337,"2025-02-24 04:15:00",2025,7,0.504994292237443,0,"1,2,3,4,5,6,7,8,9,10,11,12",14,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"15324000",15,4.28,"2025-11-22 12:15:00",2026,7,0.001585144927536232,0.002777777777777778,"1,2,3,4,5,6,7,8,9,10,11,12",33,900,"AC",-10.3378,-67.1831,15,7,"jul","Telemetria","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,79.39
"261340401A",10,17.225,"2018-04-05 22:10:00",2018,11,0.8054184941520468,0.7502314814814814,"1,2,3,4,5,6,7,8,9,10,11,12",21,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,10.077,"2019-03-26 11:50:00",2019,11,0.8102739726027397,0.8028673835125448,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,0.553,"2019-12-19 16:50:00",2020,11,0.9757323922282939,0.8228046594982079,"1,2,3,4,5,6,7,8,9,10,11,12",41,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,NA,NA,2021,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,NA,NA,2022,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,NA,NA,2023,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,8.813000000000006,"2024-04-09 14:10:00",2024,11,0.8466719793564056,0.8030092592592593,"1,2,3,4,5,6,7,8,9,10,11,12",21,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,10.091000000000005,"2025-05-21 02:40:00",2025,11,0.8116818873668189,0.7576164874551972,"1,2,3,4,5,6,7,8,9,10,11,12",11,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",10,1.5769999999999997,"2025-12-22 01:10:00",2026,11,0.8765938069216758,0.8718637992831542,"1,2,3,4,5,6,7,8,9,10,11,12",46,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,8.6435,"2018-04-05 22:20:00",2018,11,0.8054184941520468,0.7502314814814814,"1,2,3,4,5,6,7,8,9,10,11,12",20,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,6.054500000000002,"2019-03-26 10:20:00",2019,11,0.8102739726027397,0.8028673835125448,"1,2,3,4,5,6,7,8,9,10,11,12",10,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,0.33599999999999997,"2019-12-19 06:50:00",2020,11,0.9757323922282939,0.8228046594982079,"1,2,3,4,5,6,7,8,9,10,11,12",47,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,NA,NA,2021,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,NA,NA,2022,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,NA,NA,2023,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,4.866000000000005,"2024-05-06 14:40:00",2024,11,0.8466719793564056,0.7862903225806451,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,5.203000000000002,"2025-05-21 03:00:00",2025,11,0.8116818873668189,0.7576164874551972,"1,2,3,4,5,6,7,8,9,10,11,12",9,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"261340401A",20,0.7984999999999999,"2025-12-22 02:10:00",2026,11,0.8765938069216758,0.8718637992831542,"1,2,3,4,5,6,7,8,9,10,11,12",40,600,"AL",-8.91115,-35.164790000000004,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,13.97
"270030001C",10,4.479999999999998,"2018-04-21 23:10:00",2018,11,0.8199698464912281,0.7928240740740741,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",10,1.3399999999999999,"2018-12-10 01:20:00",2019,11,0.9737823439878235,0.8626792114695341,"1,2,3,4,5,6,7,8,9,10,11,12",26,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",10,NA,NA,2020,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",10,NA,NA,2021,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",10,NA,NA,2022,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",10,4.600000000000004,"2023-06-04 05:10:00",2023,11,0.8327054794520548,0.7393518518518518,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",10,1.2200000000000002,"2023-12-21 04:50:00",2024,11,0.8266165755919854,0.8221326164874552,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,3.609999999999998,"2018-04-21 13:20:00",2018,11,0.8199698464912281,0.7928240740740741,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,0.6699999999999999,"2018-12-09 15:20:00",2019,11,0.9737823439878235,0.8626792114695341,"1,2,3,4,5,6,7,8,9,10,11,12",86,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,NA,NA,2020,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,NA,NA,2021,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,NA,NA,2022,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,3.000000000000001,"2023-07-07 10:30:00",2023,11,0.8327054794520548,0.7788978494623656,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270030001C",20,0.7100000000000001,"2023-12-20 18:40:00",2024,11,0.8266165755919854,0.8221326164874552,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.801054,-36.561982,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.6,0.946,6.59
"270060701A",10,4.936000000000003,"2016-05-29 22:50:00",2016,11,0.748816029143898,0.696236559139785,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,1.6029999999999998,"2016-12-16 06:00:00",2017,11,0.9704147640791476,0.817652329749104,"1,2,3,4,5,6,7,8,9,10,11,12",25,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,6.513000000000001,"2018-04-06 03:40:00",2018,11,0.8435692541856925,0.7895833333333333,"1,2,3,4,5,6,7,8,9,10,11,12",34,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,7.086000000000003,"2019-06-17 03:50:00",2019,11,0.8195966514459665,0.7763888888888889,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,10.553000000000006,"2020-03-17 23:00:00",2020,11,0.8133917729204615,0.8012992831541219,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,8.172,"2020-12-25 01:40:00",2021,11,0.8081240487062404,0.8192204301075269,"1,2,3,4,5,6,7,8,9,10,11,12",17,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,12.723999999999998,"2022-05-25 04:10:00",2022,11,0.7984589041095891,0.7401433691756273,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,9.911000000000005,"2023-04-25 08:40:00",2023,11,0.7971841704718418,0.7824074074074074,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",10,1.4999999999999996,"2023-12-08 03:20:00",2024,11,0.819672131147541,0.8158602150537635,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,2.745000000000001,"2016-05-29 12:50:00",2016,11,0.748816029143898,0.696236559139785,"1,2,3,4,5,6,7,8,9,10,11,12",7,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,0.8309999999999998,"2016-12-16 09:30:00",2017,11,0.9704147640791476,0.817652329749104,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,3.2565000000000004,"2018-04-05 17:40:00",2018,11,0.8435692541856925,0.7895833333333333,"1,2,3,4,5,6,7,8,9,10,11,12",94,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,3.9970000000000043,"2019-06-17",2019,11,0.8195966514459665,0.7763888888888889,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,6.586000000000004,"2020-04-30 15:40:00",2020,11,0.8133917729204615,0.7886574074074074,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,4.086,"2020-12-24 15:40:00",2021,11,0.8081240487062404,0.8192204301075269,"1,2,3,4,5,6,7,8,9,10,11,12",77,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
"270060701A",20,9.870999999999992,"2022-05-25 02:20:00",2022,11,0.7984589041095891,0.7401433691756273,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"AL",-9.829,-35.903,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,12.56
