"gauge_code","estado","lat","long","time_step","network","classe_espacial","mes_inicio","fonte_inicio","mes_moda","f_moda","rbar_local","dist_nn_km","nome","n_years_zip","responsible","mes_inicio_nome","metodo_ano_hidro"
"64105800","SP",-24.0625,-48.7244,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.94,5.16,"Itapeva",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64182000","SP",-24.1336,-48.9664,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.94,0.1,"Nova Campina",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"64198000","SP",-23.7858,-49.0558,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.5,0.941,12.44,"Itaberá",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64215080","SP",-23.21,-49.2292,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,0.74,"Piraju",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64220050","SP",-23.1792,-49.3922,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,0.76,"Piraju",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64221500","SP",-23.1789,-49.3922,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,0.79,"Piraju",5,"TELEMETRIA","jul","uniplu_vizinhanca"
"64230200","PR",-24.2411,-49.485,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,15.79,"Senges",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64230300","PR",-24.1822,-49.4908,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,9.51,"Senges",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64230400","PR",-24.1503,-49.4853,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,5.95,"Senges",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64230450","PR",-24.1092,-49.4697,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,1.07,"Senges",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"64230500","PR",-24.1,-49.4667,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,0.1,"Senges",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64232000","SP",-24.0244,-49.4617,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,8.41,"Itararé",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64240000","PR",-24.2642,-49.7317,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,2.62,"Jaguariaiva",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64241300","PR",-24.1364,-49.6511,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,9.34,"Jaguariaiva",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64241500","PR",-24.1189,-49.6261,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,8.08,"Jaguariaiva",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64241520","PR",-24.0717,-49.6222,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,4.28,"Jaguariaiva",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64242000","PR",-23.9767,-49.5958,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,9.2,"Senges",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64247000","PR",-23.7233,-49.5558,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,7.58,"Santana do Itararé",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64250010","SP",-23.7331,-49.4303,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,5.84,"Itaporanga",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"64270080","PR",-23.1281,-49.7317,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,5.12,"Ribeirão Claro",5,"TELEMETRIA","jul","uniplu_vizinhanca"
"64278500","SP",-23.0714,-49.8464,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,5.23,"Ourinhos",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"64309000","SP",-22.9542,-48.7392,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,6.67,"Itatinga",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"64314950","SP",-22.8886,-49.2011,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,3.62,"Águas de Santa Barbara",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"64320010","SP",-22.9072,-49.6253,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,1.24,"Santa Cruz do Rio Pardo",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"64328050","SP",-22.7739,-49.7408,60,"TELEMETRIA","mancha",7,"moda_mancha",7,1,1,2.78,"São Pedro do Turvo",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64332080","SP",-22.9044,-50.0017,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.9,0.988,0.54,"Salto Grande",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64345075","PR",-22.9378,-50.2492,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,3.57,"Nossa Senhora Aparecida",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"64362001","PR",-23.3433,-50.1628,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.5,0.966,11.72,"Santo Antônio da Platina",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64370000","PR",-23.0858,-50.2853,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,0.1,"Andirá",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"64390000","PR",-23.1225,-50.4503,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,1.24,"Santa Mariana",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"64441020","PR",-25.4642,-50.5331,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.71,5.79,"Fernandes Pinheiro",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64444000","PR",-25.0756,-50.3889,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.71,0.1,"Ponta Grossa",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64450001","PR",-25.0222,-50.0569,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,3.18,"Ponta Grossa",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64452190","PR",-25.0356,-50.1025,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,1.6,"Ponta Grossa",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64461000","PR",-24.69,-50.4922,30,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.825,1.51,"Tibagi",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64464995","PR",-24.5122,-50.4111,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.16,"Tibagi",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"64474800","PR",-24.7822,-50.0175,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,2.13,"Castro",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64477000","PR",-24.7506,-50.0881,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,2.97,"Castro",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64478100","PR",-24.7364,-50.1189,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,6.7,"Castro",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"64478200","PR",-24.7211,-50.1347,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,6.09,"Castro",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64480995","PR",-24.4875,-50.3622,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,6.01,"Tibagi",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"64482000","PR",-24.3603,-50.5939,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,3.92,"Telêmaco Borba",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64489000","PR",-24.0633,-50.7014,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,2.39,"Telêmaco Borba",7,"TELEMETRIA","ago","uniplu_vizinhanca"
"64490800","PR",-24.045,-50.7128,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.1,"Ortigueira",7,"TELEMETRIA","ago","uniplu_vizinhanca"
"64491000","PR",-24.0322,-50.6925,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.1,"Curiúva",6,"TELEMETRIA","ago","uniplu_vizinhanca"
"64497000","PR",-23.7489,-50.9406,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.35,"Londrina",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64497010","PR",-23.7494,-50.9081,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,3.6,"Tamarana",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"64501000","PR",-23.6372,-50.9233,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.971,12.2,"Londrina",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64504210","PR",-23.4502,-50.9662,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.5,0.966,4.46,"Londrina",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"64507000","PR",-23.2497,-50.9839,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.6,0.967,0.96,"Jataizinho",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"64508500","PR",-23.17,-50.7881,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.5,0.966,0.1,"Cornélio Procópio",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"64515920","PR",-22.9408,-51.3244,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.7,0.971,13.85,"Florestópolis",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64516080","PR",-22.6628,-51.3594,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.8,0.978,10.62,"Porecatu",3,"TELEMETRIA","jul","uniplu_vizinhanca"
"64535080","SP",-22.5406,-52.0003,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.6,0.946,4.15,"Teodoro Sampaio",6,"TELEMETRIA","jul","uniplu_vizinhanca"
"64541000","PR",-23.3258,-51.845,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,8.83,"Maringá",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64545840","PR",-23.1239,-51.5917,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,14.81,"Santa Fé",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64546900","PR",-23.0336,-51.7531,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.6,0.967,5.6,"Santa Fé",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64547500","PR",-22.9864,-51.8222,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.971,5.89,"Santa Fé",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64560000","PR",-22.6106,-52.0017,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.6,0.952,7.67,"Itaguajé",2,"TELEMETRIA","jul","uniplu_vizinhanca"
"64562000","SP",-22.525,-52.0289,60,"TELEMETRIA","mancha",7,"moda_mancha",7,0.6,0.946,2.98,"Teodoro Sampaio",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"64565500","PR",-22.7231,-52.2786,15,"TELEMETRIA","mancha",7,"moda_mancha",7,0.5,0.945,7.35,"Santo Antônio do Caiuá",4,"TELEMETRIA","jul","uniplu_vizinhanca"
"64571080","PR",-22.6042,-52.8753,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.5,0.941,5.78,"Diamante do Norte",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64575001","PR",-22.7183,-53.1767,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.978,0.1,"Nova Londrina",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64618500","MS",-23.2669,-53.7128,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,16.74,"Navirai",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64618700","PR",-25.345,-50.9689,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,12,"Prudentópolis",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64620005","PR",-25.1761,-50.9408,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.773,7.14,"Prudentópolis",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64638000","PR",-24.5736,-51.5572,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,13.7,"Manoel Ribas",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64645000","PR",-24.3419,-51.4244,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.28,"Grandes Rios",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64670011","PR",-24.1047,-52.3283,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.954,7.04,"Campo Mourão",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64671600","PR",-24.0561,-52.2903,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.954,3.64,"Campo Mourão",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64682000","PR",-23.4414,-52.6047,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,6.72,"Japurá",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64725000","MS",-23.7361,-54.5392,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.988,6.51,"Japorã",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64763900","PR",-25.1183,-52.3875,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,12.54,"Marquinho",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64767000","PR",-24.9467,-52.5964,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.17,"Guaraniaçú",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64773500","PR",-24.7247,-52.3931,30,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,19.51,"Mato Rico",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64773750","PR",-24.7644,-52.4308,30,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,14.3,"Laranjal",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64773890","PR",-24.7436,-52.4753,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,13.26,"Nova Cantu",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64781000","PR",-24.8536,-53.1864,30,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,13,"Braganey",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64785000","PR",-24.5544,-52.9014,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.1,"Campina da Lagoa",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"64815000","PR",-24.1331,-53.3167,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,7.65,"Mariluz",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64849000","PR",-24.3939,-54.1383,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,7.19,"Marechal Cândido Rondon",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64850050","PR",-24.4717,-53.9986,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,10.24,"Marechal Cândido Rondon",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"64850100","PR",-24.4192,-54.0286,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,8.71,"Marechal Cândido Rondon",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"64863100","PR",-24.7792,-53.7608,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,11.08,"Ouro Verde do Oeste",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"64864100","PR",-24.7428,-53.855,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,2.22,"Ouro Verde do Oeste",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64864150","PR",-24.7328,-53.8928,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,4.84,"Ouro Verde do Oeste",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"64864200","PR",-24.7175,-53.943600000000004,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,7.95,"Ouro Verde do Oeste",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65006090","PR",-25.4864,-49.1811,15,"TELEMETRIA","mancha",5,"moda_mancha",5,0.7,0.762,5.28,"São José dos Pinhais",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65010000","PR",-25.5192,-49.1456,15,"TELEMETRIA","mancha",5,"moda_mancha",5,0.6,0.756,0.12,"São José dos Pinhais",5,"TELEMETRIA","mai","uniplu_vizinhanca"
"65017006","PR",-25.5986,-49.2608,15,"TELEMETRIA","mancha",5,"moda_mancha",5,0.8,0.888,15.43,"São José dos Pinhais",2,"TELEMETRIA","mai","uniplu_vizinhanca"
"65025000","PR",-25.6003,-49.5133,15,"TELEMETRIA","mancha",5,"moda_mancha",5,0.8,0.888,0.39,"Araucária",3,"TELEMETRIA","mai","uniplu_vizinhanca"
"65026950","PR",-25.5378,-49.5444,15,"TELEMETRIA","mancha",5,"moda_mancha",5,0.8,0.888,6.48,"Araucária",3,"TELEMETRIA","mai","uniplu_vizinhanca"
"65028000","PR",-25.5886,-49.6319,15,"TELEMETRIA","mancha",5,"moda_mancha",5,0.7,0.873,13.58,"Balsa Nova",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65031500","PR",-25.5436,-49.8747,30,"TELEMETRIA","mancha",5,"moda_mancha",5,0.5,0.761,1.19,"Porto Amazonas",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65060001","PR",-25.8756,-50.3894,60,"TELEMETRIA","transicao",5,"media_circ_ponderada",5,0.4,0.723,0.1,"São Mateus do Sul",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65094400","SC",-26.4669,-49.5967,60,"TELEMETRIA","transicao",6,"media_circ_ponderada",8,0.4,0.715,5.89,"Rio Negrinho",1,"TELEMETRIA","jun","uniplu_vizinhanca"
"65141000","PR",-25.9736,-52.1683,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.773,4.25,"Mangueirinha",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"65155001","PR",-25.9439,-49.7961,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.8,0.888,1.84,"Lapa",2,"TELEMETRIA","mai","uniplu_vizinhanca"
"65175001","PR",-26.0914,-50.3339,60,"TELEMETRIA","transicao",6,"media_circ_ponderada",4,0.4,0.702,5.57,"São Mateus do Sul",1,"TELEMETRIA","jun","uniplu_vizinhanca"
"65220001","PR",-26.0192,-50.5925,60,"TELEMETRIA","transicao",7,"media_circ_ponderada",4,0.3,0.697,0.1,"São Mateus do Sul",1,"TELEMETRIA","jul","uniplu_vizinhanca"
"65258000","SC",-26.6144,-50.6761,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.5,0.846,10.56,"Timbó Grande",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65259000","SC",-26.5936,-50.7283,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.5,0.846,14.73,"Timbó Grande",2,"TELEMETRIA","mai","uniplu_vizinhanca"
"65260001","SC",-26.5875,-50.7283,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.5,0.846,14.55,"Timbó Grande",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65271000","SC",-26.4597,-50.8122,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.6,0.861,11.16,"Irineópolis",3,"TELEMETRIA","mai","uniplu_vizinhanca"
"65275000","SC",-26.4631,-50.8883,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.6,0.861,8.86,"Porto União",2,"TELEMETRIA","mai","uniplu_vizinhanca"
"65280000","SC",-26.4406,-50.8344,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.6,0.861,7.96,"Porto União",2,"TELEMETRIA","mai","uniplu_vizinhanca"
"65293000","SC",-26.4472,-50.9861,60,"TELEMETRIA","mancha",5,"moda_mancha",5,0.5,0.761,13.88,"Porto União",6,"TELEMETRIA","mai","uniplu_vizinhanca"
"65310001","SC",-26.2281,-51.0803,60,"TELEMETRIA","transicao",4,"media_circ_ponderada",5,0.4,0.677,0.74,"Porto União",2,"TELEMETRIA","abr","uniplu_vizinhanca"
"65365801","PR",-26.1653,-51.2281,60,"TELEMETRIA","transicao",5,"media_circ_ponderada",8,0.5,0.578,1.27,"Porto Vitória",3,"TELEMETRIA","mai","uniplu_vizinhanca"
"65370001","PR",-26.3869,-51.2719,60,"TELEMETRIA","transicao",5,"media_circ_ponderada",8,0.4,0.613,0.1,"General Carneiro",1,"TELEMETRIA","mai","uniplu_vizinhanca"
"65764001","PR",-25.8075,-51.2886,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.698,0.1,"Cruz Machado",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65774400","PR",-26.0094,-51.6647,60,"TELEMETRIA","transicao",7,"media_circ_ponderada",8,0.6,0.576,16.13,"Pinhão",6,"TELEMETRIA","jul","uniplu_vizinhanca"
"65775800","PR",-26.1239,-51.8739,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.721,16.11,"Coronel Domingos Soares",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"65775901","PR",-26.0931,-51.8797,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,19.4,"Coronel Domingos Soares",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65803001","PR",-25.7883,-52.1147,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,10.96,"Mangueirinha",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"65808500","PR",-25.4431,-51.4464,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.659,10.35,"Guarapuava",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65809000","PR",-25.3978,-51.4358,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.659,7.48,"Guarapuava",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"65810100","PR",-25.4433,-51.4583,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.659,9.72,"Guarapuava",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65812950","PR",-25.4633,-51.6628,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,14.6,"Guarapuava",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65813100","PR",-25.4878,-51.7378,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,5.95,"Guarapuava",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"65819300","PR",-25.6119,-51.6531,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.7,0.749,4.49,"Pinhão",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65824991","PR",-25.6558,-51.9522,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,2.54,"Pinhão",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65825497","PR",-25.7019,-52.005,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,8.41,"Foz do Jordão",6,"TELEMETRIA","ago","uniplu_vizinhanca"
"65826612","PR",-25.7542,-52.0872,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,9.32,"Reserva do Iguaçu",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65855080","PR",-25.4878,-52.2156,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,0.54,"Virmond",4,"TELEMETRIA","ago","uniplu_vizinhanca"
"65855090","PR",-25.4936,-52.2128,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,1.24,"Virmond",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65883051","PR",-25.6103,-52.6164,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,16.55,"Saudade do Iguaçu",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"65889700","PR",-25.4103,-52.7406,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,4.24,"Espigão Alto do Iguaçu",5,"TELEMETRIA","ago","uniplu_vizinhanca"
"65894991","PR",-25.5331,-53.0106,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,10.97,"Quedas do Iguaçu",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65927001","PR",-26.0289,-52.6281,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,0.1,"Coronel Vivida",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65928100","PR",-25.9783,-52.7364,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,5.58,"Itapejara D''oeste",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65945200","PR",-26.01,-52.7939,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,4.57,"Itapejara D''oeste",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65945600","PR",-25.9922,-52.7858,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,6.69,"Itapejara D''oeste",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65948000","PR",-26.1525,-53.02,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.854,0.19,"Marmeleiro",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65950200","PR",-26.0817,-53.0739,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.773,0.82,"Francisco Beltrão",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65954400","PR",-26.0617,-52.9222,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.773,13.53,"Bom Sucesso do Sul",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65954900","PR",-26.0389,-52.9331,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.8,0.773,14.74,"Francisco Beltrão",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65955000","PR",-25.915,-52.8494,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,0.69,"Itapejara D''oeste",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65956000","PR",-25.8831,-52.8631,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,4.33,"Verê",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"65957000","PR",-25.8181,-52.9014,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,6.02,"Verê",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65960001","PR",-25.7739,-52.9244,60,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,0.93,"Verê",2,"TELEMETRIA","ago","uniplu_vizinhanca"
"65962000","PR",-25.6822,-52.9844,15,"TELEMETRIA","mancha",8,"moda_mancha",8,0.9,0.906,0.1,"Dois Vizinhos",1,"TELEMETRIA","ago","uniplu_vizinhanca"
"65963071","PR",-25.5711,-53.1133,15,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,1.14,"Cruzeiro do Iguaçu",3,"TELEMETRIA","ago","uniplu_vizinhanca"
"65970001","PR",-25.3939,-53.1039,60,"TELEMETRIA","mancha",8,"moda_mancha",8,1,1,8.83,"Três Barras do Paraná",1,"TELEMETRIA","ago","uniplu_vizinhanca"
