"gauge_code","estado","n_duracoes","n_duracoes_30anos","min_anos","med_anos","max_anos","passa"
"2347049","SP",8,8,70,70,70,TRUE
"2347053","SP",8,8,70,70,70,TRUE
"2349023","SP",8,8,70,70,70,TRUE
"2447034","SP",8,8,70,70,70,TRUE
"2447042","SP",8,8,70,70,70,TRUE
"83782","SP",8,8,70,70,70,TRUE
"2048032","SP",8,8,69,69,69,TRUE
"2147012","SP",8,8,69,69,69,TRUE
"2149028","SP",8,8,69,69,69,TRUE
"2150021","SP",8,8,69,69,69,TRUE
"2150034","SP",8,8,69,69,69,TRUE
"2247018","SP",8,8,69,69,69,TRUE
"2248029","SP",8,8,69,69,69,TRUE
"2251011","SP",8,8,69,69,69,TRUE
"2345051","SP",8,8,69,69,69,TRUE
"2345071","SP",8,8,69,69,69,TRUE
"2347052","SP",8,8,69,69,69,TRUE
"2347062","SP",8,8,69,69,69,TRUE
"2349002","SP",8,8,69,69,69,TRUE
"2149064","SP",8,8,68,68,68,TRUE
"2149069","SP",8,8,68,68,68,TRUE
"2151008","SP",8,8,68,68,68,TRUE
"2246095","SP",8,8,68,68,68,TRUE
"2247028","SP",8,8,68,68,68,TRUE
"2249032","SP",8,8,68,68,68,TRUE
"2249070","SP",8,8,68,68,68,TRUE
"2345034","SP",8,8,68,68,68,TRUE
"2346051","SP",8,8,68,68,68,TRUE
"2346329","SP",8,8,68,68,68,TRUE
"2349004","SP",8,8,68,68,68,TRUE
"2147007","SP",8,8,67,67,67,TRUE
"2147043","SP",8,8,67,67,67,TRUE
"2150001","SP",8,8,67,67,67,TRUE
"2150013","SP",8,8,67,67,67,TRUE
"2151035","SP",8,8,67,67,67,TRUE
"2151039","SP",8,8,67,67,67,TRUE
"2245122","SP",8,8,67,67,67,TRUE
"2247058","SP",8,8,67,67,67,TRUE
"2251013","SP",8,8,67,67,67,TRUE
"2345024","SP",8,8,67,67,67,TRUE
"2345103","SP",8,8,67,67,67,TRUE
"2346053","SP",8,8,67,67,67,TRUE
"2346071","SP",8,8,67,67,67,TRUE
"2348034","SP",8,8,67,67,67,TRUE
"2447010","SP",8,8,67,67,67,TRUE
"2447016","SP",8,8,67,67,67,TRUE
"2047028","SP",8,8,66,66,66,TRUE
"2150028","SP",8,8,66,66,66,TRUE
"2151006","SP",8,8,66,66,66,TRUE
"2245020","SP",8,8,66,66,66,TRUE
"2245128","SP",8,8,66,66,66,TRUE
"2251012","SP",8,8,66,66,66,TRUE
"2346032","SP",8,8,66,66,66,TRUE
"2349016","SP",8,8,66,66,66,TRUE
"2047021","SP",8,8,65,65,65,TRUE
"2049029","SP",8,8,65,65,65,TRUE
"2051018","SP",8,8,65,65,65,TRUE
"2051032","SP",8,8,65,65,65,TRUE
"2148160","SP",8,8,65,65,65,TRUE
"2151020","SP",8,8,65,65,65,TRUE
"2246016","SP",8,8,65,65,65,TRUE
"2247039","SP",8,8,65,65,65,TRUE
"2247041","SP",8,8,65,65,65,TRUE
"2345008","SP",8,8,65,65,65,TRUE
"2346014","SP",8,8,65,65,65,TRUE
"2346333","SP",8,8,65,65,65,TRUE
"2347027","SP",8,8,65,65,65,TRUE
"2347046","SP",8,8,65,65,65,TRUE
"2447002","SP",8,8,65,65,65,TRUE
"2447013","SP",8,8,65,65,65,TRUE
"2448024","SP",8,8,65,65,65,TRUE
"2049004","SP",8,8,64,64,64,TRUE
"2049009","SP",8,8,64,64,64,TRUE
"2050002","SP",8,8,64,64,64,TRUE
"2150037","SP",8,8,64,64,64,TRUE
"2246037","SP",8,8,64,64,64,TRUE
"2346090","SP",8,8,64,64,64,TRUE
"2348003","SP",8,8,64,64,64,TRUE
"2047008","SP",8,8,63,63,63,TRUE
"2050004","SP",8,8,63,63,63,TRUE
"2050011","SP",8,8,63,63,63,TRUE
"2050024","SP",8,8,63,63,63,TRUE
"2147031","SP",8,8,63,63,63,TRUE
"2147033","SP",8,8,63,63,63,TRUE
"2148034","SP",8,8,63,63,63,TRUE
"2148079","SP",8,8,63,63,63,TRUE
"2150032","SP",8,8,63,63,63,TRUE
"2151017","SP",8,8,63,63,63,TRUE
"2245129","SP",8,8,63,63,63,TRUE
"2246007","SP",8,8,63,63,63,TRUE
"2247003","SP",8,8,63,63,63,TRUE
"2247012","SP",8,8,63,63,63,TRUE
"2247042","SP",8,8,63,63,63,TRUE
"2346152","SP",8,8,63,63,63,TRUE
"2447007","SP",8,8,63,63,63,TRUE
"2050025","SP",8,8,62,62,62,TRUE
"2150067","SP",8,8,62,62,62,TRUE
"2151021","SP",8,8,62,62,62,TRUE
"2246115","SP",8,8,62,62,62,TRUE
"2248016","SP",8,8,62,62,62,TRUE
"2249018","SP",8,8,62,62,62,TRUE
"2345037","SP",8,8,62,62,62,TRUE
"2345164","SP",8,8,62,62,62,TRUE
"2346198","SP",8,8,62,62,62,TRUE
"2348016","SP",8,8,62,62,62,TRUE
"2447001","SP",8,8,62,62,62,TRUE
"2448014","SP",8,8,62,62,62,TRUE
"83781","SP",8,8,62,62,62,TRUE
"2047068","SP",8,8,61,61,61,TRUE
"2048035","SP",8,8,61,61,61,TRUE
"2050001","SP",8,8,61,61,61,TRUE
"2147037","SP",8,8,61,61,61,TRUE
"2148003","SP",8,8,61,61,61,TRUE
"2148029","SP",8,8,61,61,61,TRUE
"2150015","SP",8,8,61,61,61,TRUE
"2151053","SP",8,8,61,61,61,TRUE
"2244003","SP",8,8,61,61,61,TRUE
"2246002","SP",8,8,61,61,61,TRUE
"2247017","SP",8,8,61,61,61,TRUE
"2249029","SP",8,8,61,61,61,TRUE
"2250007","SP",8,8,61,61,61,TRUE
"2345102","SP",8,8,61,61,61,TRUE
"2346170","SP",8,8,61,61,61,TRUE
"2346315","SP",8,8,61,61,61,TRUE
"2347042","SP",8,8,61,61,61,TRUE
"2447005","SP",8,8,61,61,61,TRUE
"2447040","SP",8,8,61,61,61,TRUE
"2448004","SP",8,8,61,61,61,TRUE
"2448013","SP",8,8,61,61,61,TRUE
"83630","SP",8,8,61,61,61,TRUE
"2146003","SP",8,8,60,60,60,TRUE
"2147023","SP",8,8,60,60,60,TRUE
"2148086","SP",8,8,60,60,60,TRUE
"2149030","SP",8,8,60,60,60,TRUE
"2244005","SP",8,8,60,60,60,TRUE
"2248009","SP",8,8,60,60,60,TRUE
"2248014","SP",8,8,60,60,60,TRUE
"2249020","SP",8,8,60,60,60,TRUE
"2251019","SP",8,8,60,60,60,TRUE
"2345159","SP",8,8,60,60,60,TRUE
"2346064","SP",8,8,60,60,60,TRUE
"2346069","SP",8,8,60,60,60,TRUE
"2346169","SP",8,8,60,60,60,TRUE
"2346181","SP",8,8,60,60,60,TRUE
"2347004","SP",8,8,60,60,60,TRUE
"2347006","SP",8,8,60,60,60,TRUE
"2347080","SP",8,8,60,60,60,TRUE
"2347082","SP",8,8,60,60,60,TRUE
"2447018","SP",8,8,60,60,60,TRUE
"83716","SP",8,8,60,60,60,TRUE
"83786","SP",8,8,60,60,60,TRUE
"2150041","SP",8,8,59,59,59,TRUE
"2247002","SP",8,8,59,59,59,TRUE
"2247032","SP",8,8,59,59,59,TRUE
"2250003","SP",8,8,59,59,59,TRUE
"2251015","SP",8,8,59,59,59,TRUE
"2345161","SP",8,8,59,59,59,TRUE
"2346003","SP",8,8,59,59,59,TRUE
"2346103","SP",8,8,59,59,59,TRUE
"2346191","SP",8,8,59,59,59,TRUE
"2346200","SP",8,8,59,59,59,TRUE
"2346287","SP",8,8,59,59,59,TRUE
"2347002","SP",8,8,59,59,59,TRUE
"2347017","SP",8,8,59,59,59,TRUE
"2347055","SP",8,8,59,59,59,TRUE
"2348005","SP",8,8,59,59,59,TRUE
"2047001","SP",8,8,58,58,58,TRUE
"2047002","SP",8,8,58,58,58,TRUE
"2047005","SP",8,8,58,58,58,TRUE
"2048022","SP",8,8,58,58,58,TRUE
"2049006","SP",8,8,58,58,58,TRUE
"2147094","SP",8,8,58,58,58,TRUE
"2148038","SP",8,8,58,58,58,TRUE
"2148048","SP",8,8,58,58,58,TRUE
"2148128","SP",8,8,58,58,58,TRUE
"2150016","SP",8,8,58,58,58,TRUE
"2244048","SP",8,8,58,58,58,TRUE
"2245050","SP",8,8,58,58,58,TRUE
"2246003","SP",8,8,58,58,58,TRUE
"2247008","SP",8,8,58,58,58,TRUE
"2247054","SP",8,8,58,58,58,TRUE
"2249012","SP",8,8,58,58,58,TRUE
"2250006","SP",8,8,58,58,58,TRUE
"2344009","SP",8,8,58,58,58,TRUE
"2346007","SP",8,8,58,58,58,TRUE
"2346025","SP",8,8,58,58,58,TRUE
"2346054","SP",8,8,58,58,58,TRUE
"2346117","SP",8,8,58,58,58,TRUE
"2346175","SP",8,8,58,58,58,TRUE
"2346206","SP",8,8,58,58,58,TRUE
"2347044","SP",8,8,58,58,58,TRUE
"2347081","SP",8,8,58,58,58,TRUE
"2349013","SP",8,8,58,58,58,TRUE
"2349019","SP",8,8,58,58,58,TRUE
"2047016","SP",8,8,57,57,57,TRUE
"2047019","SP",8,8,57,57,57,TRUE
"2047020","SP",8,8,57,57,57,TRUE
"2048004","SP",8,8,57,57,57,TRUE
"2049028","SP",8,8,57,57,57,TRUE
"2049051","SP",8,8,57,57,57,TRUE
"2146012","SP",8,8,57,57,57,TRUE
"2146015","SP",8,8,57,57,57,TRUE
"2147022","SP",8,8,57,57,57,TRUE
"2147030","SP",8,8,57,57,57,TRUE
"2148071","SP",8,8,57,57,57,TRUE
"2150039","SP",8,8,57,57,57,TRUE
"2247025","SP",8,8,57,57,57,TRUE
"2247027","SP",8,8,57,57,57,TRUE
"2247050","SP",8,8,57,57,57,TRUE
"2250011","SP",8,8,57,57,57,TRUE
"2345041","SP",8,8,57,57,57,TRUE
"2346034","SP",8,8,57,57,57,TRUE
"2346158","SP",8,8,57,57,57,TRUE
"2346423","SP",8,8,57,57,57,TRUE
"2347023","SP",8,8,57,57,57,TRUE
"2347047","SP",8,8,57,57,57,TRUE
"2347084","SP",8,8,57,57,57,TRUE
"2349026","SP",8,8,57,57,57,TRUE
"2448003","SP",8,8,57,57,57,TRUE
"2448007","SP",8,8,57,57,57,TRUE
"2448047","SP",8,8,57,57,57,TRUE
"2548011","SP",8,8,57,57,57,TRUE
"2047010","SP",8,8,56,56,56,TRUE
"2047032","SP",8,8,56,56,56,TRUE
"2048002","SP",8,8,56,56,56,TRUE
"2048033","SP",8,8,56,56,56,TRUE
"2049003","SP",8,8,56,56,56,TRUE
"2050005","SP",8,8,56,56,56,TRUE
"2050006","SP",8,8,56,56,56,TRUE
"2146004","SP",8,8,56,56,56,TRUE
"2146013","SP",8,8,56,56,56,TRUE
"2148050","SP",8,8,56,56,56,TRUE
"2148053","SP",8,8,56,56,56,TRUE
"2149023","SP",8,8,56,56,56,TRUE
"2247024","SP",8,8,56,56,56,TRUE
"2248008","SP",8,8,56,56,56,TRUE
"2249019","SP",8,8,56,56,56,TRUE
"2345019","SP",8,8,56,56,56,TRUE
"2345040","SP",8,8,56,56,56,TRUE
"2345106","SP",8,8,56,56,56,TRUE
"2345152","SP",8,8,56,56,56,TRUE
"2345154","SP",8,8,56,56,56,TRUE
"2346020","SP",8,8,56,56,56,TRUE
"2346035","SP",8,8,56,56,56,TRUE
"2346041","SP",8,8,56,56,56,TRUE
"2346073","SP",8,8,56,56,56,TRUE
"2346156","SP",8,8,56,56,56,TRUE
"2346194","SP",8,8,56,56,56,TRUE
"2347077","SP",8,8,56,56,56,TRUE
"2349025","SP",8,8,56,56,56,TRUE
"2047057","SP",8,8,55,55,55,TRUE
"2049019","SP",8,8,55,55,55,TRUE
"2148123","SP",8,8,55,55,55,TRUE
"2151012","SP",8,8,55,55,55,TRUE
"2245022","SP",8,8,55,55,55,TRUE
"2245036","SP",8,8,55,55,55,TRUE
"2245045","SP",8,8,55,55,55,TRUE
"2246009","SP",8,8,55,55,55,TRUE
"2346050","SP",8,8,55,55,55,TRUE
"2347024","SP",8,8,55,55,55,TRUE
"2347063","SP",8,8,55,55,55,TRUE
"2347090","SP",8,8,55,55,55,TRUE
"2348012","SP",8,8,55,55,55,TRUE
"2348048","SP",8,8,55,55,55,TRUE
"2349014","SP",8,8,55,55,55,TRUE
"2447058","SP",8,8,55,55,55,TRUE
"2547007","SP",8,8,55,55,55,TRUE
"2047060","SP",8,8,54,54,54,TRUE
"2047065","SP",8,8,54,54,54,TRUE
"2146001","SP",8,8,54,54,54,TRUE
"2147077","SP",8,8,54,54,54,TRUE
"2148007","SP",8,8,54,54,54,TRUE
"2149060","SP",8,8,54,54,54,TRUE
"2150031","SP",8,8,54,54,54,TRUE
"2150035","SP",8,8,54,54,54,TRUE
"2247121","SP",8,8,54,54,54,TRUE
"2249069","SP",8,8,54,54,54,TRUE
"2250020","SP",8,8,54,54,54,TRUE
"2252005","SP",8,8,54,54,54,TRUE
"2252034","SP",8,8,54,54,54,TRUE
"2252037","SP",8,8,54,54,54,TRUE
"2345036","SP",8,8,54,54,54,TRUE
"2345111","SP",8,8,54,54,54,TRUE
"2346033","SP",8,8,54,54,54,TRUE
"2346098","SP",8,8,54,54,54,TRUE
"2347038","SP",8,8,54,54,54,TRUE
"2347054","SP",8,8,54,54,54,TRUE
"2349018","SP",8,8,54,54,54,TRUE
"2447012","SP",8,8,54,54,54,TRUE
"2447020","SP",8,8,54,54,54,TRUE
"83669","SP",8,8,54,54,54,TRUE
"2047080","SP",8,8,53,53,53,TRUE
"2048009","SP",8,8,53,53,53,TRUE
"2049015","SP",8,8,53,53,53,TRUE
"2049018","SP",8,8,53,53,53,TRUE
"2050003","SP",8,8,53,53,53,TRUE
"2050013","SP",8,8,53,53,53,TRUE
"2147027","SP",8,8,53,53,53,TRUE
"2147042","SP",8,8,53,53,53,TRUE
"2148010","SP",8,8,53,53,53,TRUE
"2148031","SP",8,8,53,53,53,TRUE
"2149019","SP",8,8,53,53,53,TRUE
"2150017","SP",8,8,53,53,53,TRUE
"2245024","SP",8,8,53,53,53,TRUE
"2245041","SP",8,8,53,53,53,TRUE
"2246008","SP",8,8,53,53,53,TRUE
"2247100","SP",8,8,53,53,53,TRUE
"2248032","SP",8,8,53,53,53,TRUE
"2249033","SP",8,8,53,53,53,TRUE
"2250048","SP",8,8,53,53,53,TRUE
"2345109","SP",8,8,53,53,53,TRUE
"2345112","SP",8,8,53,53,53,TRUE
"2346029","SP",8,8,53,53,53,TRUE
"2346068","SP",8,8,53,53,53,TRUE
"2346089","SP",8,8,53,53,53,TRUE
"2346106","SP",8,8,53,53,53,TRUE
"2347011","SP",8,8,53,53,53,TRUE
"2347014","SP",8,8,53,53,53,TRUE
"2348026","SP",8,8,53,53,53,TRUE
"2349015","SP",8,8,53,53,53,TRUE
"2448008","SP",8,8,53,53,53,TRUE
"83784","SP",8,8,53,53,53,TRUE
"2050037","SP",8,8,52,52,52,TRUE
"2147058","SP",8,8,52,52,52,TRUE
"2147059","SP",8,8,52,52,52,TRUE
"2147073","SP",8,8,52,52,52,TRUE
"2148021","SP",8,8,52,52,52,TRUE
"2148027","SP",8,8,52,52,52,TRUE
"2149002","SP",8,8,52,52,52,TRUE
"2150064","SP",8,8,52,52,52,TRUE
"2151003","SP",8,8,52,52,52,TRUE
"2245042","SP",8,8,52,52,52,TRUE
"2245103","SP",8,8,52,52,52,TRUE
"2249022","SP",8,8,52,52,52,TRUE
"2249025","SP",8,8,52,52,52,TRUE
"2345108","SP",8,8,52,52,52,TRUE
"2346027","SP",8,8,52,52,52,TRUE
"2347048","SP",8,8,52,52,52,TRUE
"2347051","SP",8,8,52,52,52,TRUE
"2347091","SP",8,8,52,52,52,TRUE
"2348010","SP",8,8,52,52,52,TRUE
"2348073","SP",8,8,52,52,52,TRUE
"2349022","SP",8,8,52,52,52,TRUE
"2349052","SP",8,8,52,52,52,TRUE
"2447028","SP",8,8,52,52,52,TRUE
"83676","SP",8,8,52,52,52,TRUE
"2048089","SP",8,8,51,51,51,TRUE
"2050012","SP",8,8,51,51,51,TRUE
"2149018","SP",8,8,51,51,51,TRUE
"2245053","SP",8,8,51,51,51,TRUE
"2246085","SP",8,8,51,51,51,TRUE
"2246087","SP",8,8,51,51,51,TRUE
"2247052","SP",8,8,51,51,51,TRUE
"2249060","SP",8,8,51,51,51,TRUE
"2250017","SP",8,8,51,51,51,TRUE
"2250045","SP",8,8,51,51,51,TRUE
"2250047","SP",8,8,51,51,51,TRUE
"2251052","SP",8,8,51,51,51,TRUE
"2345007","SP",8,8,51,51,51,TRUE
"2345021","SP",8,8,51,51,51,TRUE
"2345110","SP",8,8,51,51,51,TRUE
"2346055","SP",8,8,51,51,51,TRUE
"2346344","SP",8,8,51,51,51,TRUE
"2347021","SP",8,8,51,51,51,TRUE
"2347149","SP",8,8,51,51,51,TRUE
"2348014","SP",8,8,51,51,51,TRUE
"2348022","SP",8,8,51,51,51,TRUE
"2448026","SP",8,8,51,51,51,TRUE
"2448057","SP",8,8,51,51,51,TRUE
"2548069","SP",8,8,51,51,51,TRUE
"2049011","SP",8,8,50,50,50,TRUE
"2050019","SP",8,8,50,50,50,TRUE
"2050021","SP",8,8,50,50,50,TRUE
"2147039","SP",8,8,50,50,50,TRUE
"2147068","SP",8,8,50,50,50,TRUE
"2148126","SP",8,8,50,50,50,TRUE
"2151049","SP",8,8,50,50,50,TRUE
"2151052","SP",8,8,50,50,50,TRUE
"2247021","SP",8,8,50,50,50,TRUE
"2248023","SP",8,8,50,50,50,TRUE
"2249024","SP",8,8,50,50,50,TRUE
"2249062","SP",8,8,50,50,50,TRUE
"2249066","SP",8,8,50,50,50,TRUE
"2252035","SP",8,8,50,50,50,TRUE
"2345022","SP",8,8,50,50,50,TRUE
"2345025","SP",8,8,50,50,50,TRUE
"2346049","SP",8,8,50,50,50,TRUE
"2346075","SP",8,8,50,50,50,TRUE
"2346100","SP",8,8,50,50,50,TRUE
"2347039","SP",8,8,50,50,50,TRUE
"2347092","SP",8,8,50,50,50,TRUE
"2348004","SP",8,8,50,50,50,TRUE
"2348029","SP",8,8,50,50,50,TRUE
"2348078","SP",8,8,50,50,50,TRUE
"83726","SP",8,8,50,50,50,TRUE
"2047082","SP",8,8,49,49,49,TRUE
"2048006","SP",8,8,49,49,49,TRUE
"2048080","SP",8,8,49,49,49,TRUE
"2049032","SP",8,8,49,49,49,TRUE
"2147035","SP",8,8,49,49,49,TRUE
"2147069","SP",8,8,49,49,49,TRUE
"2148121","SP",8,8,49,49,49,TRUE
"2148122","SP",8,8,49,49,49,TRUE
"2149078","SP",8,8,49,49,49,TRUE
"2150025","SP",8,8,49,49,49,TRUE
"2151051","SP",8,8,49,49,49,TRUE
"2245035","SP",8,8,49,49,49,TRUE
"2247045","SP",8,8,49,49,49,TRUE
"2247113","SP",8,8,49,49,49,TRUE
"2248048","SP",8,8,49,49,49,TRUE
"2248051","SP",8,8,49,49,49,TRUE
"2249002","SP",8,8,49,49,49,TRUE
"2249071","SP",8,8,49,49,49,TRUE
"2250064","SP",8,8,49,49,49,TRUE
"2344005","SP",8,8,49,49,49,TRUE
"2345017","SP",8,8,49,49,49,TRUE
"2345042","SP",8,8,49,49,49,TRUE
"2346078","SP",8,8,49,49,49,TRUE
"2346176","SP",8,8,49,49,49,TRUE
"2346297","SP",8,8,49,49,49,TRUE
"2346345","SP",8,8,49,49,49,TRUE
"2348027","SP",8,8,49,49,49,TRUE
"2047011","SP",8,8,48,48,48,TRUE
"2050009","SP",8,8,48,48,48,TRUE
"2147076","SP",8,8,48,48,48,TRUE
"2151055","SP",8,8,48,48,48,TRUE
"2244006","SP",8,8,48,48,48,TRUE
"2245123","SP",8,8,48,48,48,TRUE
"2249014","SP",8,8,48,48,48,TRUE
"2249021","SP",8,8,48,48,48,TRUE
"2249065","SP",8,8,48,48,48,TRUE
"2250016","SP",8,8,48,48,48,TRUE
"2345107","SP",8,8,48,48,48,TRUE
"2346193","SP",8,8,48,48,48,TRUE
"2347146","SP",8,8,48,48,48,TRUE
"2348030","SP",8,8,48,48,48,TRUE
"2448011","SP",8,8,48,48,48,TRUE
"83714","SP",8,8,48,48,48,TRUE
"2048011","SP",8,8,47,47,47,TRUE
"2048013","SP",8,8,47,47,47,TRUE
"2049067","SP",8,8,47,47,47,TRUE
"2147034","SP",8,8,47,47,47,TRUE
"2147071","SP",8,8,47,47,47,TRUE
"2148020","SP",8,8,47,47,47,TRUE
"2148124","SP",8,8,47,47,47,TRUE
"2245028","SP",8,8,47,47,47,TRUE
"2247103","SP",8,8,47,47,47,TRUE
"2248012","SP",8,8,47,47,47,TRUE
"2248107","SP",8,8,47,47,47,TRUE
"2250014","SP",8,8,47,47,47,TRUE
"2345049","SP",8,8,47,47,47,TRUE
"2346196","SP",8,8,47,47,47,TRUE
"2347083","SP",8,8,47,47,47,TRUE
"2347087","SP",8,8,47,47,47,TRUE
"2347145","SP",8,8,47,47,47,TRUE
"2447032","SP",8,8,47,47,47,TRUE
"2448015","SP",8,8,47,47,47,TRUE
"2047009","SP",8,8,46,46,46,TRUE
"2049002","SP",8,8,46,46,46,TRUE
"2050015","SP",8,8,46,46,46,TRUE
"2050023","SP",8,8,46,46,46,TRUE
"2147011","SP",8,8,46,46,46,TRUE
"2147085","SP",8,8,46,46,46,TRUE
"2148051","SP",8,8,46,46,46,TRUE
"2245046","SP",8,8,46,46,46,TRUE
"2250065","SP",8,8,46,46,46,TRUE
"2345001","SP",8,8,46,46,46,TRUE
"2346004","SP",8,8,46,46,46,TRUE
"2346044","SP",8,8,46,46,46,TRUE
"2346168","SP",8,8,46,46,46,TRUE
"2346187","SP",8,8,46,46,46,TRUE
"2346201","SP",8,8,46,46,46,TRUE
"2347033","SP",8,8,46,46,46,TRUE
"2347093","SP",8,8,46,46,46,TRUE
"2148116","SP",8,8,45,45,45,TRUE
"2245008","SP",8,8,45,45,45,TRUE
"2245021","SP",8,8,45,45,45,TRUE
"2248019","SP",8,8,45,45,45,TRUE
"2249030","SP",8,8,45,45,45,TRUE
"2250001","SP",8,8,45,45,45,TRUE
"2251002","SP",8,8,45,45,45,TRUE
"2344001","SP",8,8,45,45,45,TRUE
"2345006","SP",8,8,45,45,45,TRUE
"2345020","SP",8,8,45,45,45,TRUE
"2346018","SP",8,8,45,45,45,TRUE
"2346082","SP",8,8,45,45,45,TRUE
"2346154","SP",8,8,45,45,45,TRUE
"2346157","SP",8,8,45,45,45,TRUE
"2346232","SP",8,8,45,45,45,TRUE
"2347034","SP",8,8,45,45,45,TRUE
"2347085","SP",8,8,45,45,45,TRUE
"2448009","SP",8,8,45,45,45,TRUE
"2448016","SP",8,8,45,45,45,TRUE
"2449016","SP",8,8,45,45,45,TRUE
"2047100","SP",8,8,44,44,44,TRUE
"2048026","SP",8,8,44,44,44,TRUE
"2048077","SP",8,8,44,44,44,TRUE
"2049016","SP",8,8,44,44,44,TRUE
"2150003","SP",8,8,44,44,44,TRUE
"2150090","SP",8,8,44,44,44,TRUE
"2244135","SP",8,8,44,44,44,TRUE
"2247056","SP",8,8,44,44,44,TRUE
"2247184","SP",8,8,44,44,44,TRUE
"2247206","SP",8,8,44,44,44,TRUE
"2249010","SP",8,8,44,44,44,TRUE
"2250037","SP",8,8,44,44,44,TRUE
"2346042","SP",8,8,44,44,44,TRUE
"2346084","SP",8,8,44,44,44,TRUE
"2346177","SP",8,8,44,44,44,TRUE
"2346347","SP",8,8,44,44,44,TRUE
"2347086","SP",8,8,44,44,44,TRUE
"2447027","SP",8,8,44,44,44,TRUE
"2448006","SP",8,8,44,44,44,TRUE
"2448036","SP",8,8,44,44,44,TRUE
"2047007","SP",8,8,43,43,43,TRUE
"2047013","SP",8,8,43,43,43,TRUE
"2148047","SP",8,8,43,43,43,TRUE
"2150008","SP",8,8,43,43,43,TRUE
"2247094","SP",8,8,43,43,43,TRUE
"2344012","SP",8,8,43,43,43,TRUE
"2345004","SP",8,8,43,43,43,TRUE
"2345009","SP",8,8,43,43,43,TRUE
"2345070","SP",8,8,43,43,43,TRUE
"2346036","SP",8,8,43,43,43,TRUE
"2346037","SP",8,8,43,43,43,TRUE
"2346174","SP",8,8,43,43,43,TRUE
"2346197","SP",8,8,43,43,43,TRUE
"2346279","SP",8,8,43,43,43,TRUE
"2346334","SP",8,8,43,43,43,TRUE
"2347028","SP",8,8,43,43,43,TRUE
"2347088","SP",8,8,43,43,43,TRUE
"2348025","SP",8,8,43,43,43,TRUE
"2348088","SP",8,8,43,43,43,TRUE
"2447014","SP",8,8,43,43,43,TRUE
"2447078","SP",8,8,43,43,43,TRUE
"2448046","SP",8,8,43,43,43,TRUE
"2449057","SP",8,8,43,43,43,TRUE
"2047031","SP",8,8,42,42,42,TRUE
"2146008","SP",8,8,42,42,42,TRUE
"2147086","SP",8,8,42,42,42,TRUE
"2148022","SP",8,8,42,42,42,TRUE
"2245002","SP",8,8,42,42,42,TRUE
"2245025","SP",8,8,42,42,42,TRUE
"2245031","SP",8,8,42,42,42,TRUE
"2245039","SP",8,8,42,42,42,TRUE
"2245060","SP",8,8,42,42,42,TRUE
"2245061","SP",8,8,42,42,42,TRUE
"2246036","SP",8,8,42,42,42,TRUE
"2247013","SP",8,8,42,42,42,TRUE
"2247197","SP",8,8,42,42,42,TRUE
"2247208","SP",8,8,42,42,42,TRUE
"2248079","SP",8,8,42,42,42,TRUE
"2249031","SP",8,8,42,42,42,TRUE
"2252007","SP",8,8,42,42,42,TRUE
"2345116","SP",8,8,42,42,42,TRUE
"2345176","SP",8,8,42,42,42,TRUE
"2346048","SP",8,8,42,42,42,TRUE
"2346321","SP",8,8,42,42,42,TRUE
"2346342","SP",8,8,42,42,42,TRUE
"2348018","SP",8,8,42,42,42,TRUE
"2348035","SP",8,8,42,42,42,TRUE
"2447038","SP",8,8,42,42,42,TRUE
"2447075","SP",8,8,42,42,42,TRUE
"2448025","SP",8,8,42,42,42,TRUE
"2448060","SP",8,8,42,42,42,TRUE
"2449002","SP",8,8,42,42,42,TRUE
"1949001","SP",8,8,41,41,41,TRUE
"1950002","SP",8,8,41,41,41,TRUE
"2048090","SP",8,8,41,41,41,TRUE
"2051033","SP",8,8,41,41,41,TRUE
"2244007","SP",8,8,41,41,41,TRUE
"2246030","SP",8,8,41,41,41,TRUE
"2249103","SP",8,8,41,41,41,TRUE
"2252045","SP",8,8,41,41,41,TRUE
"2345175","SP",8,8,41,41,41,TRUE
"2346013","SP",8,8,41,41,41,TRUE
"2346070","SP",8,8,41,41,41,TRUE
"2346159","SP",8,8,41,41,41,TRUE
"2346195","SP",8,8,41,41,41,TRUE
"2346203","SP",8,8,41,41,41,TRUE
"2346395","SP",8,8,41,41,41,TRUE
"2348019","SP",8,8,41,41,41,TRUE
"2348063","SP",8,8,41,41,41,TRUE
"2447008","SP",8,8,41,41,41,TRUE
"2447074","SP",8,8,41,41,41,TRUE
"2449005","SP",8,8,41,41,41,TRUE
"83667","SP",8,8,41,41,41,TRUE
"2048005","SP",8,8,40,40,40,TRUE
"2148167","SP",8,8,40,40,40,TRUE
"2148168","SP",8,8,40,40,40,TRUE
"2149040","SP",8,8,40,40,40,TRUE
"2244127","SP",8,8,40,40,40,TRUE
"2245012","SP",8,8,40,40,40,TRUE
"2245030","SP",8,8,40,40,40,TRUE
"2245049","SP",8,8,40,40,40,TRUE
"2246012","SP",8,8,40,40,40,TRUE
"2247198","SP",8,8,40,40,40,TRUE
"2248024","SP",8,8,40,40,40,TRUE
"2252038","SP",8,8,40,40,40,TRUE
"2345073","SP",8,8,40,40,40,TRUE
"2345105","SP",8,8,40,40,40,TRUE
"2345156","SP",8,8,40,40,40,TRUE
"2349010","SP",8,8,40,40,40,TRUE
"2446019","SP",8,8,40,40,40,TRUE
"2447011","SP",8,8,40,40,40,TRUE
"2447024","SP",8,8,40,40,40,TRUE
"2047102","SP",8,8,39,39,39,TRUE
