"gauge_code","estado","n_duracoes","n_duracoes_8anos","min_anos","med_anos","max_anos","passa"
"355100904A","SP",24,0,1,1,1,FALSE
"355100907A","SP",24,0,1,1,1,FALSE
"355240315H","SP",24,0,1,1,1,FALSE
"355280902A","SP",24,0,1,1,1,FALSE
"355540604A","SP",24,0,1,1,1,FALSE
"355540606A","SP",24,0,1,1,1,FALSE
"355540607A","SP",24,0,1,1,1,FALSE
"355540609A","SP",24,0,1,1,1,FALSE
"355540615A","SP",24,0,1,1,1,FALSE
"355540617A","SP",24,0,1,1,1,FALSE
"61810800","SP",24,0,1,1,1,FALSE
"61817004","SP",24,0,1,1,1,FALSE
"61899000","SP",24,0,1,1,1,FALSE
"61902000","SP",24,0,1,1,1,FALSE
"62346000","SP",24,0,1,1,1,FALSE
"62346500","SP",24,0,1,1,1,FALSE
"62373000","SP",24,0,1,1,1,FALSE
"62379050","SP",24,0,1,1,1,FALSE
"62557000","SP",24,0,1,1,1,FALSE
"62744080","SP",24,0,1,1,1,FALSE
"62758000","SP",24,0,1,1,1,FALSE
"62760043","SP",24,0,1,1,1,FALSE
"62776450","SP",24,0,1,1,1,FALSE
"62823000","SP",24,0,1,1,1,FALSE
"63170100","SP",24,0,1,1,1,FALSE
"64198000","SP",24,0,1,1,1,FALSE
"64232000","SP",24,0,1,1,1,FALSE
"64250010","SP",24,0,1,1,1,FALSE
"64278500","SP",24,0,1,1,1,FALSE
"80360200","SP",24,0,1,1,1,FALSE
"81350000","SP",24,0,1,1,1,FALSE
"81545000","SP",24,0,1,1,1,FALSE
"81595000","SP",24,0,1,1,1,FALSE
"81710000","SP",24,0,1,1,1,FALSE
"A744","SP",24,0,1,1,1,FALSE
"A767","SP",24,0,1,1,1,FALSE
"A770","SP",24,0,1,1,1,FALSE
"A019","TO",24,0,7,7,7,FALSE
"A009","TO",24,0,6,6,6,FALSE
"A020","TO",24,0,5,5,5,FALSE
"A044","TO",24,0,5,5,5,FALSE
"A021","TO",24,0,4,4,4,FALSE
"A038","TO",24,0,4,4,4,FALSE
"170210901A","TO",24,0,3,3,3,FALSE
"170210903A","TO",24,0,3,3,3,FALSE
"171830301A","TO",24,0,3,3,3,FALSE
"A018","TO",24,0,3,3,3,FALSE
"A043","TO",24,0,3,3,3,FALSE
"A052","TO",24,0,3,3,3,FALSE
"170220801A","TO",24,0,2,2,2,FALSE
"171886501A","TO",24,0,2,2,2,FALSE
"A051","TO",24,0,2,2,2,FALSE
"A053","TO",24,0,2,2,2,FALSE
"170730601A","TO",24,0,1,1,1,FALSE
"170820501A","TO",24,0,1,1,1,FALSE
"171820401A","TO",24,0,1,1,1,FALSE
"172030901A","TO",24,0,1,1,1,FALSE
"172210701A","TO",24,0,1,1,1,FALSE
"21770080","TO",24,0,1,1,1,FALSE
"21780180","TO",24,0,1,1,1,FALSE
"21860000","TO",24,0,1,1,1,FALSE
"22151000","TO",24,0,1,1,1,FALSE
"22490100","TO",24,0,1,1,1,FALSE
"22511000","TO",24,0,1,1,1,FALSE
"27320000","TO",24,0,1,1,1,FALSE
"28300000","TO",24,0,1,1,1,FALSE
"A010","TO",24,0,1,1,1,FALSE
"A039","TO",24,0,1,1,1,FALSE
"A040","TO",24,0,1,1,1,FALSE
"A041","TO",24,0,1,1,1,FALSE
"A048","TO",24,0,1,1,1,FALSE
"A049","TO",24,0,1,1,1,FALSE
"A054","TO",24,0,1,1,1,FALSE
